year,data_type,source_index,destination,value
2018,biomass_demand_supply,6,6.0,0.0
2018,biomass_demand_supply,6,7.0,0.0
2018,biomass_demand_supply,6,8.0,0.0
2018,biomass_demand_supply,6,9.0,0.0
2018,biomass_demand_supply,6,10.0,0.0
2018,biomass_demand_supply,6,11.0,0.0
2018,biomass_demand_supply,6,12.0,0.0
2018,biomass_demand_supply,6,13.0,0.0
2018,biomass_demand_supply,6,14.0,0.0
2018,biomass_demand_supply,6,15.0,0.0
2018,biomass_demand_supply,6,16.0,0.0
2018,biomass_demand_supply,6,17.0,0.0
2018,biomass_demand_supply,6,18.0,0.0
2018,biomass_demand_supply,6,19.0,0.0
2018,biomass_demand_supply,7,0.0,0.0
2018,biomass_demand_supply,7,1.0,0.0
2018,biomass_demand_supply,7,2.0,0.0
2018,biomass_demand_supply,7,3.0,0.0
2018,biomass_demand_supply,7,4.0,0.0
2018,biomass_demand_supply,7,5.0,0.0
2018,biomass_demand_supply,7,6.0,0.0
2018,biomass_demand_supply,7,7.0,0.0
2018,biomass_demand_supply,7,8.0,70.31
2018,biomass_demand_supply,7,9.0,0.0
2018,biomass_demand_supply,7,10.0,0.0
2018,biomass_demand_supply,7,11.0,0.0
2018,biomass_demand_supply,7,12.0,0.0
2018,biomass_demand_supply,7,13.0,0.0
2018,biomass_demand_supply,7,14.0,0.0
2018,biomass_demand_supply,7,15.0,0.0
2018,biomass_demand_supply,7,16.0,0.0
2018,biomass_demand_supply,7,17.0,0.0
2018,biomass_demand_supply,7,18.0,0.0
2018,biomass_demand_supply,7,19.0,0.0
2018,biomass_demand_supply,8,0.0,33.43
2018,biomass_demand_supply,8,1.0,0.0
2018,biomass_demand_supply,8,2.0,0.0
2018,biomass_demand_supply,8,3.0,0.0
2018,biomass_demand_supply,8,4.0,0.0
2018,biomass_demand_supply,8,5.0,0.0
2018,biomass_demand_supply,8,6.0,0.0
2018,biomass_demand_supply,8,7.0,0.0
2018,biomass_demand_supply,8,8.0,0.0
2018,biomass_demand_supply,8,9.0,0.0
2018,biomass_demand_supply,8,10.0,0.0
2018,biomass_demand_supply,8,11.0,0.0
2018,biomass_demand_supply,8,12.0,0.0
2018,biomass_demand_supply,8,13.0,0.0
2018,biomass_demand_supply,8,14.0,0.0
2018,biomass_demand_supply,8,15.0,0.0
2018,biomass_demand_supply,8,16.0,0.0
2018,biomass_demand_supply,8,17.0,0.0
2018,biomass_demand_supply,8,18.0,0.0
2018,biomass_demand_supply,8,19.0,0.0
2018,biomass_demand_supply,9,0.0,0.0
2018,biomass_demand_supply,9,1.0,0.0
2018,biomass_demand_supply,9,2.0,0.0
2018,biomass_demand_supply,9,3.0,0.0
2018,biomass_demand_supply,9,4.0,0.0
2018,biomass_demand_supply,9,5.0,0.0
2018,biomass_demand_supply,9,6.0,0.0
2018,biomass_demand_supply,9,7.0,0.0
2018,biomass_demand_supply,9,8.0,0.0
2018,biomass_demand_supply,9,9.0,0.0
2018,biomass_demand_supply,9,10.0,40.0
2018,biomass_demand_supply,9,11.0,0.0
2018,biomass_demand_supply,9,12.0,0.0
2018,biomass_demand_supply,9,13.0,0.0
2018,biomass_demand_supply,9,14.0,0.0
2018,biomass_demand_supply,9,15.0,0.0
2018,biomass_demand_supply,9,16.0,0.0
2018,biomass_demand_supply,9,17.0,0.0
2018,biomass_demand_supply,9,18.0,0.0
2018,biomass_demand_supply,9,19.0,0.0
2018,biomass_demand_supply,10,0.0,0.0
2018,biomass_demand_supply,10,1.0,0.0
2018,biomass_demand_supply,10,2.0,0.0
2018,biomass_demand_supply,10,3.0,0.0
2018,biomass_demand_supply,10,4.0,0.0
2018,biomass_demand_supply,10,5.0,0.0
2018,biomass_demand_supply,10,6.0,0.0
2018,biomass_demand_supply,10,7.0,0.0
2018,biomass_demand_supply,10,8.0,0.0
2018,biomass_demand_supply,10,9.0,0.0
2018,biomass_demand_supply,10,10.0,0.0
2018,biomass_demand_supply,10,11.0,8.02
2018,biomass_demand_supply,10,12.0,0.0
2018,biomass_demand_supply,10,13.0,0.0
2018,biomass_demand_supply,10,14.0,0.0
2018,biomass_demand_supply,10,15.0,0.0
2018,biomass_demand_supply,10,16.0,0.0
2018,biomass_demand_supply,10,17.0,0.0
2018,biomass_demand_supply,10,18.0,0.0
2018,biomass_demand_supply,10,19.0,0.0
2018,biomass_demand_supply,11,0.0,4.31
2018,biomass_demand_supply,11,1.0,0.0
2018,biomass_demand_supply,11,2.0,0.0
2018,biomass_demand_supply,11,3.0,0.0
2018,biomass_demand_supply,11,4.0,0.0
2018,biomass_demand_supply,11,5.0,0.0
2018,biomass_demand_supply,11,6.0,0.0
2018,biomass_demand_supply,11,7.0,0.0
2018,biomass_demand_supply,11,8.0,0.0
2018,biomass_demand_supply,11,9.0,0.0
2018,biomass_demand_supply,11,10.0,0.0
2018,biomass_demand_supply,11,11.0,0.0
2018,biomass_demand_supply,11,12.0,0.0
2018,biomass_demand_supply,11,13.0,0.0
2018,biomass_demand_supply,11,14.0,0.0
2018,biomass_demand_supply,11,15.0,0.0
2018,biomass_demand_supply,11,16.0,0.0
2018,biomass_demand_supply,11,17.0,0.0
2018,biomass_demand_supply,11,18.0,0.0
2018,biomass_demand_supply,11,19.0,0.0
2018,biomass_demand_supply,12,0.0,3.5
2018,biomass_demand_supply,12,1.0,0.0
2018,biomass_demand_supply,12,2.0,0.0
2018,biomass_demand_supply,12,3.0,0.0
2018,biomass_demand_supply,12,4.0,0.0
2018,biomass_demand_supply,12,5.0,0.0
2018,biomass_demand_supply,12,6.0,0.0
2018,biomass_demand_supply,12,7.0,0.0
2018,biomass_demand_supply,12,8.0,0.0
2018,biomass_demand_supply,12,9.0,0.0
2018,biomass_demand_supply,12,10.0,0.0
2018,biomass_demand_supply,12,11.0,0.0
2018,biomass_demand_supply,12,12.0,0.0
2018,biomass_demand_supply,12,13.0,0.0
2018,biomass_demand_supply,12,14.0,0.0
2018,biomass_demand_supply,12,15.0,0.0
2018,biomass_demand_supply,12,16.0,0.0
2018,biomass_demand_supply,12,17.0,0.0
2018,biomass_demand_supply,12,18.0,0.0
2018,biomass_demand_supply,12,19.0,0.0
2018,biomass_demand_supply,13,0.0,0.2
2018,biomass_demand_supply,13,1.0,0.0
2018,biomass_demand_supply,13,2.0,0.0
2018,biomass_demand_supply,13,3.0,0.0
2018,biomass_demand_supply,13,4.0,0.0
2018,biomass_demand_supply,13,5.0,0.0
2018,biomass_demand_supply,13,6.0,0.0
2018,biomass_demand_supply,13,7.0,0.0
2018,biomass_demand_supply,13,8.0,0.0
2018,biomass_demand_supply,13,9.0,0.0
2018,biomass_demand_supply,13,10.0,0.0
2018,biomass_demand_supply,13,11.0,0.0
2018,biomass_demand_supply,13,12.0,0.0
2018,biomass_demand_supply,13,13.0,0.0
2018,biomass_demand_supply,13,14.0,0.0
2018,biomass_demand_supply,13,15.0,0.0
2018,biomass_demand_supply,13,16.0,0.0
2018,biomass_demand_supply,13,17.0,0.0
2018,biomass_demand_supply,13,18.0,0.0
2018,biomass_demand_supply,13,19.0,0.0
2018,biomass_demand_supply,14,0.0,0.42
2018,biomass_demand_supply,14,1.0,0.0
2018,biomass_demand_supply,14,2.0,0.0
2018,biomass_demand_supply,14,3.0,0.0
2018,biomass_demand_supply,14,4.0,0.0
2018,biomass_demand_supply,14,5.0,0.0
2018,biomass_demand_supply,14,6.0,0.0
2018,biomass_demand_supply,14,7.0,0.0
2018,biomass_demand_supply,14,8.0,0.0
2018,biomass_demand_supply,14,9.0,0.0
2018,biomass_demand_supply,14,10.0,0.0
2018,biomass_demand_supply,14,11.0,0.0
2018,biomass_demand_supply,14,12.0,0.0
2018,biomass_demand_supply,14,13.0,0.0
2018,biomass_demand_supply,14,14.0,0.0
2018,biomass_demand_supply,14,15.0,0.0
2018,biomass_demand_supply,14,16.0,0.0
2018,biomass_demand_supply,14,17.0,0.0
2018,biomass_demand_supply,14,18.0,0.0
2018,biomass_demand_supply,14,19.0,0.0
2018,biomass_demand_supply,15,0.0,0.0
2018,biomass_demand_supply,15,1.0,0.0
2018,biomass_demand_supply,15,2.0,0.0
2018,biomass_demand_supply,15,3.0,0.0
2018,biomass_demand_supply,15,4.0,0.0
2018,biomass_demand_supply,15,5.0,0.0
2018,biomass_demand_supply,15,6.0,0.0
2018,biomass_demand_supply,15,7.0,0.0
2018,biomass_demand_supply,15,8.0,0.0
2018,biomass_demand_supply,15,9.0,0.0
2018,biomass_demand_supply,15,10.0,0.0
2018,biomass_demand_supply,15,11.0,0.0
2018,biomass_demand_supply,15,12.0,0.0
2018,biomass_demand_supply,15,13.0,0.0
2018,biomass_demand_supply,15,14.0,0.0
2018,biomass_demand_supply,15,15.0,0.0
2018,biomass_demand_supply,15,16.0,0.0
2018,biomass_demand_supply,15,17.0,31.46
2018,biomass_demand_supply,15,18.0,0.0
2018,biomass_demand_supply,15,19.0,0.0
2018,biomass_demand_supply,16,0.0,0.0
2018,biomass_demand_supply,16,1.0,0.0
2018,biomass_demand_supply,16,2.0,0.0
2018,biomass_demand_supply,16,3.0,0.0
2018,biomass_demand_supply,16,4.0,0.0
2018,biomass_demand_supply,16,5.0,0.0
2018,biomass_demand_supply,16,6.0,0.0
2018,biomass_demand_supply,16,7.0,0.0
2018,biomass_demand_supply,16,8.0,0.0
2018,biomass_demand_supply,16,9.0,0.0
2018,biomass_demand_supply,16,10.0,0.0
2018,biomass_demand_supply,16,11.0,0.0
2018,biomass_demand_supply,16,12.0,0.0
2018,biomass_demand_supply,16,13.0,0.0
2018,biomass_demand_supply,16,14.0,0.0
2018,biomass_demand_supply,16,15.0,0.0
2018,biomass_demand_supply,16,16.0,0.0
2018,biomass_demand_supply,16,17.0,107.78
2018,biomass_demand_supply,16,18.0,0.0
2018,biomass_demand_supply,16,19.0,0.0
2018,biomass_demand_supply,17,0.0,0.0
2018,biomass_demand_supply,17,1.0,0.0
2018,biomass_demand_supply,17,2.0,0.0
2018,biomass_demand_supply,17,3.0,0.0
2018,biomass_demand_supply,17,4.0,0.0
2018,biomass_demand_supply,17,5.0,0.0
2018,biomass_demand_supply,17,6.0,0.0
2018,biomass_demand_supply,17,7.0,0.0
2018,biomass_demand_supply,17,8.0,0.0
2018,biomass_demand_supply,17,9.0,0.0
2018,biomass_demand_supply,17,10.0,0.0
2018,biomass_demand_supply,17,11.0,0.0
2018,biomass_demand_supply,17,12.0,0.0
2018,biomass_demand_supply,17,13.0,0.0
2018,biomass_demand_supply,17,14.0,0.0
2018,biomass_demand_supply,17,15.0,0.0
2018,biomass_demand_supply,17,16.0,0.0
2018,biomass_demand_supply,17,17.0,0.0
2018,biomass_demand_supply,17,18.0,132.09
2018,biomass_demand_supply,17,19.0,0.0
2018,biomass_demand_supply,18,0.0,0.0
2018,biomass_demand_supply,18,1.0,0.0
2018,biomass_demand_supply,18,2.0,0.0
2018,biomass_demand_supply,18,3.0,0.0
2018,biomass_demand_supply,18,4.0,0.0
2018,biomass_demand_supply,18,5.0,0.0
2018,biomass_demand_supply,18,6.0,0.0
2018,biomass_demand_supply,18,7.0,0.0
2018,biomass_demand_supply,18,8.0,0.0
2018,biomass_demand_supply,18,9.0,0.0
2018,biomass_demand_supply,18,10.0,0.0
2018,biomass_demand_supply,18,11.0,0.0
2018,biomass_demand_supply,18,12.0,0.0
2018,biomass_demand_supply,18,13.0,0.0
2018,biomass_demand_supply,18,14.0,0.0
2018,biomass_demand_supply,18,15.0,0.0
2018,biomass_demand_supply,18,16.0,0.0
2018,biomass_demand_supply,18,17.0,0.0
2018,biomass_demand_supply,18,18.0,0.0
2018,biomass_demand_supply,18,19.0,0.0
2018,biomass_demand_supply,19,0.0,0.0
2018,biomass_demand_supply,19,1.0,0.0
2018,biomass_demand_supply,19,2.0,0.0
2018,biomass_demand_supply,19,3.0,0.0
2018,biomass_demand_supply,19,4.0,0.0
2018,biomass_demand_supply,19,5.0,10.234000000000107
2018,biomass_demand_supply,19,6.0,0.0
2018,biomass_demand_supply,19,7.0,0.0
2018,biomass_demand_supply,19,8.0,0.0
2018,biomass_demand_supply,19,9.0,0.0
2018,biomass_demand_supply,19,10.0,0.0
2018,biomass_demand_supply,19,11.0,0.0
2018,biomass_demand_supply,19,12.0,0.0
2018,biomass_demand_supply,19,13.0,0.0
2018,biomass_demand_supply,19,14.0,0.0
2018,biomass_demand_supply,19,15.0,0.0
2018,biomass_demand_supply,19,16.0,0.0
2018,biomass_demand_supply,19,17.0,0.0
2018,biomass_demand_supply,19,18.0,0.0
2018,biomass_demand_supply,19,19.0,0.0
2018,pellet_demand_supply,0,0.0,99989.766
2018,pellet_demand_supply,0,1.0,0.0
2018,pellet_demand_supply,0,2.0,0.0
2018,pellet_demand_supply,0,3.0,0.0
2018,pellet_demand_supply,0,4.0,0.0
2018,pellet_demand_supply,0,5.0,0.0
2018,pellet_demand_supply,0,6.0,0.0
2018,pellet_demand_supply,0,7.0,0.0
2018,pellet_demand_supply,0,8.0,0.0
2018,pellet_demand_supply,0,9.0,0.0
2018,pellet_demand_supply,0,10.0,0.0
2018,pellet_demand_supply,0,11.0,0.0
2018,pellet_demand_supply,0,12.0,0.0
2018,pellet_demand_supply,0,13.0,0.0
2018,pellet_demand_supply,0,14.0,0.0
2018,pellet_demand_supply,0,15.0,0.0
2018,pellet_demand_supply,0,16.0,0.0
2018,pellet_demand_supply,0,17.0,0.0
2018,pellet_demand_supply,0,18.0,0.0
2018,pellet_demand_supply,0,19.0,0.0
2018,pellet_demand_supply,1,0.0,0.0
2018,pellet_demand_supply,1,1.0,0.0
2018,pellet_demand_supply,1,2.0,0.0
2018,pellet_demand_supply,1,3.0,0.0
2018,pellet_demand_supply,1,4.0,0.0
2018,pellet_demand_supply,1,5.0,0.0
2018,pellet_demand_supply,1,6.0,0.0
2018,pellet_demand_supply,1,7.0,0.0
2018,pellet_demand_supply,1,8.0,0.0
2018,pellet_demand_supply,1,9.0,0.0
2018,pellet_demand_supply,1,10.0,0.0
2018,pellet_demand_supply,1,11.0,0.0
2018,pellet_demand_supply,1,12.0,0.0
2018,pellet_demand_supply,1,13.0,0.0
2018,pellet_demand_supply,1,14.0,0.0
2018,pellet_demand_supply,1,15.0,0.0
2018,pellet_demand_supply,1,16.0,0.0
2018,pellet_demand_supply,1,17.0,0.0
2018,pellet_demand_supply,1,18.0,0.0
2018,pellet_demand_supply,1,19.0,0.0
2018,pellet_demand_supply,2,0.0,0.0
2018,pellet_demand_supply,2,1.0,0.0
2018,pellet_demand_supply,2,2.0,0.0
2018,pellet_demand_supply,2,3.0,0.0
2018,pellet_demand_supply,2,4.0,0.0
2018,pellet_demand_supply,2,5.0,0.0
2018,pellet_demand_supply,2,6.0,0.0
2018,pellet_demand_supply,2,7.0,0.0
2018,pellet_demand_supply,2,8.0,0.0
2018,pellet_demand_supply,2,9.0,0.0
2018,pellet_demand_supply,2,10.0,0.0
2018,pellet_demand_supply,2,11.0,0.0
2018,pellet_demand_supply,2,12.0,0.0
2018,pellet_demand_supply,2,13.0,0.0
2018,pellet_demand_supply,2,14.0,0.0
2018,pellet_demand_supply,2,15.0,0.0
2018,pellet_demand_supply,2,16.0,0.0
2018,pellet_demand_supply,2,17.0,0.0
2018,pellet_demand_supply,2,18.0,0.0
2018,pellet_demand_supply,2,19.0,0.0
2018,pellet_demand_supply,3,0.0,0.0
2018,pellet_demand_supply,3,1.0,0.0
2018,pellet_demand_supply,3,2.0,0.0
2018,pellet_demand_supply,3,3.0,0.0
2018,pellet_demand_supply,3,4.0,0.0
2018,pellet_demand_supply,3,5.0,0.0
2018,pellet_demand_supply,3,6.0,0.0
2018,pellet_demand_supply,3,7.0,0.0
2018,pellet_demand_supply,3,8.0,0.0
2018,pellet_demand_supply,3,9.0,0.0
2018,pellet_demand_supply,3,10.0,0.0
2018,pellet_demand_supply,3,11.0,0.0
2018,pellet_demand_supply,3,12.0,0.0
2018,pellet_demand_supply,3,13.0,0.0
2018,pellet_demand_supply,3,14.0,0.0
2018,pellet_demand_supply,3,15.0,0.0
2018,pellet_demand_supply,3,16.0,0.0
2018,pellet_demand_supply,3,17.0,0.0
2018,pellet_demand_supply,3,18.0,0.0
2018,pellet_demand_supply,3,19.0,0.0
2018,pellet_demand_supply,4,0.0,0.0
2018,pellet_demand_supply,4,1.0,0.0
2018,pellet_demand_supply,4,2.0,0.0
2018,pellet_demand_supply,4,3.0,0.0
2018,pellet_demand_supply,4,4.0,0.0
2018,pellet_demand_supply,4,5.0,0.0
2018,pellet_demand_supply,4,6.0,0.0
2018,pellet_demand_supply,4,7.0,0.0
2018,pellet_demand_supply,4,8.0,0.0
2018,pellet_demand_supply,4,9.0,0.0
2018,pellet_demand_supply,4,10.0,0.0
2018,pellet_demand_supply,4,11.0,0.0
2018,pellet_demand_supply,4,12.0,0.0
2018,pellet_demand_supply,4,13.0,0.0
2018,pellet_demand_supply,4,14.0,0.0
2018,pellet_demand_supply,4,15.0,0.0
2018,pellet_demand_supply,4,16.0,0.0
2018,pellet_demand_supply,4,17.0,0.0
2018,pellet_demand_supply,4,18.0,0.0
2018,pellet_demand_supply,4,19.0,0.0
2018,pellet_demand_supply,5,0.0,10.234000000000107
2018,pellet_demand_supply,5,1.0,0.0
2018,pellet_demand_supply,5,2.0,0.0
2018,pellet_demand_supply,5,3.0,0.0
2018,pellet_demand_supply,5,4.0,0.0
2018,pellet_demand_supply,5,5.0,0.0
2018,pellet_demand_supply,5,6.0,0.0
2018,pellet_demand_supply,5,7.0,0.0
2018,pellet_demand_supply,5,8.0,0.0
2018,pellet_demand_supply,5,9.0,0.0
2018,pellet_demand_supply,5,10.0,0.0
2018,pellet_demand_supply,5,11.0,0.0
2018,pellet_demand_supply,5,12.0,0.0
2018,pellet_demand_supply,5,13.0,0.0
2018,pellet_demand_supply,5,14.0,0.0
2018,pellet_demand_supply,5,15.0,0.0
2018,pellet_demand_supply,5,16.0,0.0
2018,pellet_demand_supply,5,17.0,0.0
2018,pellet_demand_supply,5,18.0,0.0
2018,pellet_demand_supply,5,19.0,0.0
2018,pellet_demand_supply,6,0.0,0.0
2018,pellet_demand_supply,6,1.0,0.0
2018,pellet_demand_supply,6,2.0,0.0
2018,pellet_demand_supply,6,3.0,0.0
2018,pellet_demand_supply,6,4.0,0.0
2018,pellet_demand_supply,6,5.0,0.0
2018,pellet_demand_supply,6,6.0,0.0
2018,pellet_demand_supply,6,7.0,0.0
2018,pellet_demand_supply,6,8.0,0.0
2018,pellet_demand_supply,6,9.0,0.0
2018,pellet_demand_supply,6,10.0,0.0
2018,pellet_demand_supply,6,11.0,0.0
2018,pellet_demand_supply,6,12.0,0.0
2018,pellet_demand_supply,6,13.0,0.0
2018,pellet_demand_supply,6,14.0,0.0
2018,pellet_demand_supply,6,15.0,0.0
2018,pellet_demand_supply,6,16.0,0.0
2018,pellet_demand_supply,6,17.0,0.0
2018,pellet_demand_supply,6,18.0,0.0
2018,pellet_demand_supply,6,19.0,0.0
2018,pellet_demand_supply,7,0.0,0.0
2018,pellet_demand_supply,7,1.0,0.0
2018,pellet_demand_supply,7,2.0,0.0
2018,pellet_demand_supply,7,3.0,0.0
2018,pellet_demand_supply,7,4.0,0.0
2018,pellet_demand_supply,7,5.0,0.0
2018,pellet_demand_supply,7,6.0,0.0
2018,pellet_demand_supply,7,7.0,0.0
2018,pellet_demand_supply,7,8.0,0.0
2018,pellet_demand_supply,7,9.0,0.0
2018,pellet_demand_supply,7,10.0,0.0
2018,pellet_demand_supply,7,11.0,0.0
2018,pellet_demand_supply,7,12.0,0.0
2018,pellet_demand_supply,7,13.0,0.0
2018,pellet_demand_supply,7,14.0,0.0
2018,pellet_demand_supply,7,15.0,0.0
2018,pellet_demand_supply,7,16.0,0.0
2018,pellet_demand_supply,7,17.0,0.0
2018,pellet_demand_supply,7,18.0,0.0
2018,pellet_demand_supply,7,19.0,0.0
2018,pellet_demand_supply,8,0.0,0.0
2018,pellet_demand_supply,8,1.0,0.0
2018,pellet_demand_supply,8,2.0,0.0
2018,pellet_demand_supply,8,3.0,0.0
2018,pellet_demand_supply,8,4.0,0.0
2018,pellet_demand_supply,8,5.0,0.0
2018,pellet_demand_supply,8,6.0,0.0
2018,pellet_demand_supply,8,7.0,0.0
2018,pellet_demand_supply,8,8.0,0.0
2018,pellet_demand_supply,8,9.0,100000.0
2018,pellet_demand_supply,8,10.0,0.0
2018,pellet_demand_supply,8,11.0,0.0
2018,pellet_demand_supply,8,12.0,0.0
