39,39,24.50698,72.04807,54.088692,91.427704,61.925983,56.500458,72.708351,61.647205,68.132172,78.111702,67.128544,21.620835,NaN
40,40,24.50698,72.12769,44.498261,56.368584,46.195698,50.218037,59.503574,59.080837,87.152481,86.623283,92.958513,-16.226841,NaN
41,41,24.50698,72.20732,53.135403,91.973412,91.342834,64.264832,76.464272,66.408012,98.955795,92.129150,91.946524,17.934983,NaN
42,42,24.50698,72.28694,75.980522,136.432068,104.890274,69.304207,101.329002,79.233047,89.460365,109.493774,88.896865,36.011660,NaN
43,43,24.50698,72.36657,30.847601,52.831425,24.829878,25.387983,30.574492,22.687868,18.383360,30.972067,22.935303,7.635688,NaN
44,44,24.50698,72.44619,1.716194,2.047751,1.921450,1.577547,2.048264,1.503945,1.929137,4.792347,1.817868,2.003637,NaN
45,45,24.50698,72.60544,0.400732,0.065355,0.041595,0.592069,0.059261,0.102406,0.109721,0.709677,0.214764,0.297384,NaN
46,46,24.50698,72.68507,1.185711,0.290858,0.163014,1.161736,0.208937,0.528839,0.536449,0.413165,0.526661,0.431388,NaN
47,47,24.42638,71.33144,9.411385,24.292843,35.667732,13.533256,14.890016,16.255817,21.133116,14.091133,19.924600,5.396997,NaN
48,48,24.42638,71.41106,53.486736,117.702385,151.556290,73.118118,72.216171,66.251106,79.662346,98.309708,80.325905,26.337149,NaN
49,49,24.42638,71.49069,67.845222,120.084335,113.400192,87.975296,103.748329,82.305458,121.544807,127.014580,141.612049,-26.700991,NaN
50,50,24.42638,71.57031,92.293411,144.782990,103.225365,83.807762,119.412460,83.738861,106.942490,129.762390,103.489916,42.735857,NaN
51,51,24.42638,71.64994,107.671616,157.250534,151.220642,92.194359,147.345383,95.598190,78.925148,103.845764,88.041277,38.449191,NaN
52,52,24.42638,71.72956,83.223221,150.522598,162.632065,84.536285,122.678825,105.875740,104.695396,107.385529,106.373539,26.218109,NaN
53,53,24.42638,71.80919,99.091324,142.219757,171.151794,116.443382,177.929199,138.472061,134.697342,169.778366,137.343028,48.860058,NaN
54,54,24.42638,71.88882,127.364166,202.571884,162.405853,114.930969,180.779419,119.697250,116.956726,157.299408,123.745478,59.450776,NaN
55,55,24.42638,71.96844,134.515976,147.630981,111.714554,112.126144,166.823822,127.751991,122.045212,118.225197,123.001489,10.962291,NaN
56,56,24.42638,72.04807,134.364975,151.402573,153.279526,117.882340,169.563431,126.550636,171.254532,158.233688,166.079782,25.603488,NaN
57,57,24.42638,72.12769,73.741028,127.818146,132.787537,79.093674,98.468460,84.922844,134.349625,125.457359,123.069874,29.774107,NaN
58,58,24.42638,72.20732,90.240494,130.056610,105.984421,80.948410,124.895248,101.577469,105.857887,103.598267,105.806387,17.228082,NaN
59,59,24.42638,72.28694,60.567722,71.139336,70.917519,49.943073,80.303139,62.774143,89.869423,86.819839,103.421005,-4.301506,NaN
60,60,24.42638,72.36657,57.376846,80.091660,66.688797,49.998249,85.705086,61.823586,68.561714,82.800850,68.076114,25.493559,NaN
61,61,24.42638,72.44619,11.395655,11.053205,11.500449,10.943458,18.057713,17.903702,20.193298,15.028624,22.769190,-1.281209,NaN
62,62,24.42638,72.52582,4.738158,13.584759,5.365434,4.897317,5.494884,4.158436,9.653676,11.848012,7.291442,5.470501,NaN
63,63,24.42638,72.60544,30.513189,24.936897,16.446161,22.358244,32.888824,13.487140,17.039869,27.444057,22.365912,-4.663467,NaN
64,64,24.42638,72.68507,13.231162,12.372813,8.351282,13.309314,11.644798,6.786066,7.286773,10.789469,7.576107,1.084624,NaN
65,65,24.42638,73.00357,2.702457,2.517243,2.162628,2.643450,2.354781,5.998183,5.554096,7.666986,4.361760,1.904371,NaN
66,66,24.42638,73.08319,6.119396,5.490050,4.758146,5.326427,5.659874,7.116559,6.310906,8.807273,6.653331,2.187010,NaN
67,67,24.42638,73.16282,0.386530,0.374552,0.382144,0.341406,0.429923,0.409601,0.384941,0.482097,0.389925,0.093997,NaN
68,68,24.34578,71.25181,0.134469,0.098081,0.045157,0.267339,0.046126,0.210776,0.202269,0.015550,0.170914,0.072390,NaN
69,69,24.34578,71.33144,4.911758,7.292260,7.420655,5.711230,6.373944,7.979342,10.074734,5.716173,11.135366,-0.423416,NaN
70,70,24.34578,71.41106,92.461273,105.176926,93.653252,77.468887,115.183312,96.922462,107.564316,107.674286,106.162927,12.978905,NaN
71,71,24.34578,71.49069,93.447136,123.664993,111.217293,84.483231,110.473671,87.333130,137.442932,138.684204,163.801349,-21.511716,NaN
72,72,24.34578,71.57031,84.331635,139.604172,129.447144,79.211548,102.046242,83.870956,111.004898,141.056595,106.207932,42.876140,NaN
73,73,24.34578,71.64994,92.721565,196.289688,183.188171,98.640251,134.085922,106.613052,82.238174,113.957489,94.257020,38.410790,NaN
74,74,24.34578,71.72956,116.876877,174.182571,191.744583,120.181053,199.720657,138.843964,146.877930,156.151184,146.526072,46.508576,NaN
75,75,24.34578,71.80919,161.723007,215.266922,206.887680,139.730774,249.293121,165.120712,175.966583,194.948044,176.326123,63.033732,NaN
76,76,24.34578,71.88882,156.681244,179.783524,166.668640,116.333565,186.466080,120.263962,105.686852,130.494904,112.517690,42.403555,NaN
77,77,24.34578,71.96844,104.492851,101.849037,95.131042,86.546776,132.544586,92.765182,105.946846,113.738640,104.787235,22.765601,NaN
78,78,24.34578,72.04807,156.519653,167.698593,176.704117,134.708603,208.410233,149.179962,184.952881,195.521957,179.801818,44.669678,NaN
79,79,24.34578,72.12769,125.321701,183.729187,174.562500,132.322281,157.756775,127.701546,190.012711,196.914780,178.329520,41.905395,NaN
80,80,24.34578,72.20732,97.765480,112.978813,95.019760,83.689857,125.411766,91.792038,104.595879,125.044434,103.424360,31.404851,NaN
81,81,24.34578,72.28694,26.561750,42.231247,36.454990,25.284693,39.737484,35.210392,32.403744,40.579864,33.293542,11.320927,NaN
82,82,24.34578,72.36657,29.050642,52.925190,48.458214,26.649029,53.581135,41.993973,44.458416,56.746296,43.229442,20.822960,NaN
83,83,24.34578,72.44619,26.897005,40.156952,37.934559,21.827026,39.908089,26.267717,24.624243,26.850988,25.932953,9.888347,NaN
84,84,24.34578,72.52582,42.672108,88.767487,91.656372,47.750862,66.426628,49.200886,81.504951,94.629623,72.659488,32.281161,NaN
85,85,24.34578,72.60544,30.783066,29.403645,27.653505,24.414074,34.229351,18.500273,36.608280,46.915264,44.934262,-4.885413,NaN
86,86,24.34578,72.68507,8.128576,7.716054,6.469610,6.062915,8.949344,6.225827,4.748322,6.853166,5.293154,1.943836,NaN
87,87,24.34578,73.00357,6.069387,7.609460,5.953918,6.397179,5.630739,15.965034,15.409281,20.919706,11.830454,4.960660,NaN
88,88,24.34578,73.08319,40.565178,39.571159,34.730724,29.170519,40.896774,44.522884,40.541992,54.297699,40.049466,13.248369,NaN
89,89,24.34578,73.16282,8.164514,7.850217,7.618524,6.450620,8.751591,8.500757,7.925869,10.194782,7.964236,2.159045,NaN
90,90,24.34578,73.24244,0.111496,0.108491,0.122955,0.121985,0.132168,0.122254,0.119216,0.135203,0.119529,0.015092,NaN
91,91,24.26518,71.25181,0.713385,0.601225,0.591968,0.938104,0.973054,1.584247,2.279834,0.626044,2.283131,0.245797,NaN
92,92,24.26518,71.33144,33.026608,27.672508,27.182379,34.750816,45.981163,49.397324,67.283722,46.320118,79.033685,-8.027441,NaN
93,93,24.26518,71.41106,131.576782,123.177155,120.705048,110.563171,175.481003,142.930267,145.111999,152.316177,143.708687,19.659137,NaN
94,94,24.26518,71.49069,107.442696,112.800453,102.975922,94.077927,139.811615,109.446579,130.791718,139.072906,126.806892,24.650194,NaN
95,95,24.26518,71.57031,66.141846,94.076744,95.235527,61.843685,97.595001,71.244179,81.566765,105.926712,80.651660,35.262149,NaN
96,96,24.26518,71.64994,91.013924,194.977951,178.615051,101.538414,134.967926,108.897171,134.961243,145.246292,158.705333,-30.217042,NaN
97,97,24.26518,71.72956,110.812981,164.727707,157.316742,115.130852,183.679688,137.209030,146.020462,183.869690,146.428765,55.323038,NaN
98,98,24.26518,71.80919,112.780556,127.252861,139.527100,92.754677,151.789459,104.924553,119.634659,144.903976,117.762232,46.884591,NaN
99,99,24.26518,71.88882,121.954033,126.957725,122.621361,94.644783,148.229187,110.413666,128.325699,136.747864,126.138405,28.331655,NaN
100,100,24.26518,71.96844,128.818863,149.500046,139.144257,93.888535,158.312042,116.831688,105.806015,116.909355,109.498307,30.868823,NaN
101,101,24.26518,72.04807,133.969498,204.764847,201.407349,135.174423,201.965698,180.013626,205.416656,180.990311,199.537742,21.641401,NaN
102,102,24.26518,72.12769,117.608398,155.540558,147.779129,112.525230,165.715958,136.768799,152.319229,167.292526,148.822306,29.979426,NaN
103,103,24.26518,72.20732,100.557358,115.333664,132.901077,83.853607,121.518661,94.676888,111.943245,129.174347,109.276893,34.726795,NaN
104,104,24.26518,72.28694,91.230110,170.024765,193.195099,100.059937,130.029968,113.267433,120.098358,130.355392,138.368263,-16.328369,NaN
105,105,24.26518,72.36657,108.098343,175.943039,194.102112,114.574181,157.299515,136.608200,135.972961,157.383362,137.678933,38.187044,NaN
106,106,24.26518,72.44619,119.033165,133.339249,166.266785,94.141220,134.677414,101.641975,120.925354,122.802689,116.910223,33.314261,NaN
107,107,24.26518,72.52582,83.117676,67.695694,67.060768,61.718437,94.154762,64.536682,76.869568,82.780884,75.722447,17.566363,NaN
108,108,24.26518,72.60544,5.906249,5.773866,5.144876,4.708919,7.643324,6.754851,7.838918,7.137349,8.912656,-0.921765,NaN
109,109,24.26518,72.68507,24.748915,14.157153,9.916404,11.204003,23.690962,17.882639,4.428685,4.934292,5.743269,1.007033,NaN
110,110,24.26518,72.76469,2.792936,21.058842,2.054225,4.053825,5.654909,4.609174,2.739300,3.229729,4.853524,3.211834,NaN
111,111,24.26518,72.84432,4.963491,4.260166,4.557436,4.801496,5.927659,3.858592,4.157647,15.792277,4.719373,6.221129,NaN
112,112,24.26518,72.92394,1.711059,15.709470,13.849455,4.007840,4.241393,3.430054,3.161424,6.577589,4.698185,2.933615,NaN
113,113,24.26518,73.00357,18.049557,43.799339,23.275707,16.085630,19.711802,20.672211,16.898020,23.771986,18.952298,11.476160,NaN
114,114,24.26518,73.08319,16.326418,27.116253,13.238171,12.449492,15.791230,17.776510,14.680910,19.562233,15.484762,7.397174,NaN
115,115,24.26518,73.16282,1.258674,1.178922,1.125622,0.954293,1.292408,1.291556,1.246861,1.504248,1.238721,0.262318,NaN
116,116,24.26518,73.24244,0.022566,0.021957,0.024885,0.024688,0.026749,0.024743,0.024128,0.027364,0.024207,0.002973,NaN
117,117,24.18458,71.25181,0.179723,0.305278,0.231305,0.187773,0.360108,0.361097,0.503151,0.349466,0.577108,-0.014404,NaN
118,118,24.18458,71.33144,16.639811,18.989647,19.220697,17.195675,24.370802,19.241163,27.299292,35.218708,23.405838,10.735536,NaN
119,119,24.18458,71.41106,74.291191,105.337471,110.309578,77.573898,118.521255,84.626389,86.875175,113.196434,88.434216,36.289582,NaN
120,120,24.18458,71.49069,54.417107,111.142151,89.756233,65.834076,96.320267,71.405785,76.587357,89.166214,77.101761,28.823535,NaN
121,121,24.18458,71.57031,114.838821,124.543617,107.438232,88.037041,137.535538,101.605431,91.900055,108.809494,95.105743,25.702606,NaN
122,122,24.18458,71.64994,148.401154,180.168457,179.961090,122.995720,181.317215,153.867355,191.945358,171.537369,217.571859,-9.686859,NaN
123,123,24.18458,71.72956,98.708855,134.976578,125.289528,99.279373,133.558533,113.582443,148.688293,183.266144,135.687838,50.819468,NaN
124,124,24.18458,71.80919,124.613663,151.716324,146.002472,119.201729,161.892013,126.752548,162.824371,170.867935,157.289496,30.970247,NaN
125,125,24.18458,71.88882,129.007660,144.142929,140.825501,98.822662,172.863449,120.548019,113.179344,141.154678,117.798722,46.184666,NaN
126,126,24.18458,71.96844,138.501465,180.026627,149.106857,108.016403,175.516830,131.419815,104.226425,131.060928,114.129102,38.950287,NaN
127,127,24.18458,72.04807,101.403831,161.123001,142.547012,91.448875,129.511459,105.228668,107.425369,138.522079,109.291915,41.764829,NaN
128,128,24.18458,72.12769,119.626839,148.326828,127.285088,98.913834,163.340286,126.280899,122.703560,136.625656,124.621040,30.569165,NaN
129,129,24.18458,72.20732,153.370392,176.539795,180.242065,145.134842,192.760742,129.024597,171.162125,168.872040,165.957618,32.482164,NaN
130,130,24.18458,72.28694,125.254410,179.467087,208.057159,121.513535,176.927658,136.164002,172.455627,141.559570,168.007928,26.663891,NaN
131,131,24.18458,72.36657,170.115921,194.248612,190.530151,121.996307,191.731537,129.517944,121.152046,115.761864,122.748687,29.654160,NaN
132,132,24.18458,72.44619,138.490158,129.520721,148.256226,102.224960,155.764496,111.632828,116.317017,123.625183,114.356519,33.730541,NaN
133,133,24.18458,72.52582,155.200501,111.802139,143.221558,103.570938,172.366470,112.542938,137.309936,126.105942,125.682921,37.371678,NaN
134,134,24.18458,72.60544,35.469093,26.766960,31.662210,28.130877,46.555237,37.439213,41.447678,42.133968,40.166236,7.417343,NaN
135,135,24.18458,72.68507,59.637135,78.584282,50.220486,38.420254,61.650776,38.328884,32.439678,39.593174,35.726338,12.678942,NaN
136,136,24.18458,72.76469,23.792459,43.990204,35.192265,19.792030,34.814449,22.229597,13.584422,12.180103,17.248135,4.405882,NaN
137,137,24.18458,72.84432,5.364244,5.642664,5.446232,4.657244,5.890790,4.060119,4.311011,12.351944,5.110373,5.721480,NaN
138,138,24.18458,72.92394,23.200945,34.979645,32.945442,19.609558,27.128914,21.514214,15.690560,21.074732,17.735034,6.324316,NaN
139,139,24.18458,73.00357,39.951008,49.753532,37.445431,30.522985,42.822857,41.808517,32.737526,48.783047,35.692890,15.398191,NaN
140,140,24.18458,73.08319,8.969090,8.875325,7.554305,6.493266,9.218032,9.547884,7.999215,10.645814,8.186933,2.337050,NaN
141,141,24.18458,73.16282,1.337945,0.465039,1.046371,0.816511,1.148608,1.537456,1.359750,1.382446,1.421214,0.354201,NaN
142,142,24.10398,71.25181,1.460567,0.602188,0.573566,0.615459,1.250153,0.924794,0.124872,0.149367,0.182210,0.012542,NaN
143,143,24.10398,71.33144,38.582172,31.484413,32.948490,26.082872,37.646648,28.633190,22.725376,36.004402,25.349342,13.166506,NaN
144,144,24.10398,71.41106,86.584267,113.733551,112.462776,71.471748,95.095078,69.287849,68.883430,98.188461,71.376394,31.533749,NaN
145,145,24.10398,71.49069,99.035919,159.302719,144.530075,91.145142,117.606270,85.499802,98.137558,106.176765,97.839385,24.560368,NaN
146,146,24.10398,71.57031,115.040588,142.916626,117.422249,107.942490,146.053711,111.762093,115.107842,129.974136,115.595921,25.182863,NaN
147,147,24.10398,71.64994,150.944977,171.471420,153.504379,117.923546,191.296082,155.555389,180.475525,156.926773,178.081817,15.704494,NaN
148,148,24.10398,71.72956,96.731964,101.498054,88.089638,84.390015,123.059227,98.286888,123.106781,145.075073,134.484368,-18.511753,NaN
149,149,24.10398,71.80919,129.962540,192.144669,147.322342,111.256744,141.465698,106.182312,113.264397,134.136932,113.961785,34.365955,NaN
150,150,24.10398,71.88882,121.424294,191.759720,161.001602,102.103149,163.282028,116.996033,104.294190,127.615334,111.647827,43.014799,NaN
151,151,24.10398,71.96844,145.104126,152.379089,138.829788,110.329742,172.431961,117.347717,107.339989,121.420227,110.693883,30.128867,NaN
152,152,24.10398,72.04807,96.148819,104.456772,95.463997,81.970787,115.528015,91.007378,103.424515,138.208618,101.228950,39.431730,NaN
153,153,24.10398,72.12769,137.209335,148.661423,126.419876,118.910088,197.661987,135.828232,148.483902,155.668991,148.002740,32.236501,NaN
154,154,24.10398,72.20732,137.294189,180.027832,199.024017,128.035904,220.983444,146.313400,145.882675,143.879700,160.720218,1.772569,NaN
155,155,24.10398,72.28694,161.262497,167.682114,185.230606,127.317818,212.493637,152.863831,187.551636,170.126709,180.061721,36.127060,NaN
156,156,24.10398,72.36657,155.594040,181.739792,182.633652,120.979050,179.933411,131.277954,159.893387,91.897812,152.952159,9.863876,NaN
157,157,24.10398,72.44619,101.435280,194.785553,206.638733,109.296364,168.600433,137.776947,121.978020,105.311523,123.068216,16.444565,NaN
158,158,24.10398,72.52582,176.332794,138.847611,143.624802,134.353088,217.793838,150.068466,154.534653,158.788803,172.215217,-2.602721,NaN
159,159,24.10398,72.60544,89.729515,124.330002,104.580620,91.338135,111.491577,87.359917,113.459412,126.289528,122.299573,-20.231720,NaN
160,160,24.10398,72.68507,49.953438,70.339813,67.987144,44.491779,57.190140,34.985310,52.037628,55.856525,49.823759,14.951445,NaN
161,161,24.10398,72.76469,14.679581,21.412765,17.986626,10.952265,15.637765,9.025134,13.640551,9.252446,12.636006,2.620459,NaN
162,162,24.10398,72.84432,5.111778,16.580938,8.057104,7.309072,6.259639,7.801816,6.533536,12.966065,7.616554,7.170690,NaN
163,163,24.10398,72.92394,35.662895,111.909317,77.647858,37.618202,56.422646,50.633358,39.758049,64.166405,48.327810,31.340502,NaN
164,164,24.10398,73.00357,146.692673,237.863037,189.182556,126.910072,204.379181,186.249237,147.398148,222.775467,163.389134,83.431214,NaN
165,165,24.10398,73.08319,60.847786,55.736893,66.856377,53.181824,71.144768,72.023956,56.785240,88.993156,62.165158,31.194651,NaN
166,166,24.10398,73.16282,18.501434,15.852104,18.728422,17.616861,18.442791,33.887180,18.572111,45.320469,20.214201,20.616219,NaN
167,167,24.10398,73.24244,0.056775,0.064085,0.142255,0.154933,0.159260,0.161367,0.113708,0.182901,0.112591,0.037607,NaN
168,168,24.02338,71.25181,0.492371,0.158732,0.192837,0.248353,0.532614,0.457546,0.227265,0.292735,0.269373,0.094242,NaN
169,169,24.02338,71.33144,17.647121,10.633513,13.533029,13.948030,24.394009,22.039957,10.342748,14.671007,12.761493,3.505345,NaN
170,170,24.02338,71.41106,46.940796,53.724171,55.137745,48.046513,65.550766,60.132767,66.186447,71.166969,63.732973,10.344411,NaN
171,171,24.02338,71.49069,64.062538,74.048752,76.992874,67.345078,85.971390,77.693214,80.973160,100.866188,78.830522,20.093747,NaN
172,172,24.02338,71.57031,61.012394,98.200996,93.484314,74.185951,100.173073,75.082649,94.604485,108.519989,90.215440,24.281099,NaN
173,173,24.02338,71.64994,100.652535,132.109100,135.894196,91.137398,133.553299,111.783104,138.285187,182.943008,128.345549,57.327167,NaN
174,174,24.02338,71.72956,100.613190,162.665665,163.154541,97.571281,130.881363,101.498024,116.489639,135.499710,133.748211,-18.576299,NaN
175,175,24.02338,71.80919,110.057404,158.273422,145.504211,103.136940,138.677261,104.635696,98.441284,131.333496,102.526113,39.068611,NaN
176,176,24.02338,71.88882,90.546364,140.199066,168.358414,89.941895,114.861076,96.559799,100.232216,142.375382,103.212650,47.769142,NaN
177,177,24.02338,71.96844,107.459938,139.196213,123.201981,85.470901,140.510239,107.634170,85.827309,128.534958,96.470516,47.405301,NaN
178,178,24.02338,72.04807,150.443100,134.626328,131.177292,125.386185,185.470490,140.886856,129.944183,175.797928,135.042848,47.079946,NaN
179,179,24.02338,72.12769,166.755249,150.771774,143.111801,143.487213,199.323456,175.989594,151.284271,158.506882,156.148784,-14.013729,NaN
180,180,24.02338,72.20732,220.897812,263.124176,250.133881,205.332138,284.674164,223.279800,233.840454,162.286682,233.461372,-14.031989,NaN
181,181,24.02338,72.28694,188.712448,197.035553,175.480454,186.849655,246.875031,185.721542,189.453308,122.156342,187.935107,-21.105747,NaN
182,182,24.02338,72.36657,81.684456,114.009895,113.059410,83.380089,106.833122,84.900070,103.726708,100.253449,102.313031,9.951426,NaN
183,183,24.02338,72.44619,73.618042,144.534180,132.831100,83.308716,101.053406,80.025200,96.389084,138.040802,96.342450,47.045115,NaN
184,184,24.02338,72.52582,85.255539,115.995850,102.282562,71.598022,106.503197,82.790131,91.586746,103.164642,90.884403,24.724385,NaN
185,185,24.02338,72.60544,68.416260,87.488899,88.751190,65.355110,84.892792,64.202797,74.760292,105.939262,79.541154,-8.486041,NaN
186,186,24.02338,72.68507,81.466644,109.770271,106.352211,88.862167,91.313217,76.904854,86.846817,81.059975,94.162203,-18.540741,NaN
187,187,24.02338,72.76469,49.513271,50.268108,56.967175,43.290699,51.956825,47.059952,54.202625,51.334351,59.790483,-4.618298,NaN
188,188,24.02338,72.84432,11.673600,9.498497,6.039275,8.326728,13.975612,9.458246,10.805746,11.970066,12.790082,-2.146419,NaN
189,189,24.02338,72.92394,51.217026,65.728584,58.801216,50.261291,67.469620,68.055038,57.794037,81.556549,60.613285,22.668667,NaN
190,190,24.02338,73.00357,143.155121,186.425705,164.804642,146.049683,193.804871,190.743774,163.238281,247.298126,167.387336,76.155682,NaN
191,191,24.02338,73.08319,104.725380,152.077210,128.896652,112.093002,158.717133,149.012268,132.451645,212.331741,131.966980,73.848629,NaN
192,192,24.02338,73.16282,34.252575,66.461784,47.408958,37.533249,54.907673,48.722839,42.520046,67.518379,45.713207,27.884659,NaN
193,193,24.02338,73.24244,15.456405,21.947996,15.239266,13.946287,18.050701,18.716593,14.538445,26.287306,16.143893,10.886138,NaN
194,194,24.02338,73.32207,3.236967,2.844021,2.272884,2.228812,0.946102,4.921449,0.822724,2.523114,3.551429,1.720134,NaN
195,195,24.02338,73.40169,2.469320,4.010880,3.621429,1.885837,2.110356,2.941268,1.777043,0.873432,1.097477,-0.531116,NaN
196,196,23.94278,70.13706,0.128129,0.153865,0.330317,0.405885,0.335901,0.493162,0.445713,0.449407,0.462371,0.049365,NaN
197,197,23.94278,70.21669,0.615225,0.736177,1.549450,1.904107,1.576345,2.307945,2.197581,2.114560,2.197159,-0.048314,NaN
198,198,23.94278,70.37594,3.326787,4.920332,5.311814,3.804834,5.648849,0.636702,3.503160,3.105299,2.583701,1.818408,NaN
199,199,23.94278,70.45556,10.702417,6.431519,6.786145,12.331344,7.116882,1.106030,11.607077,10.139790,8.619903,5.336031,NaN
200,200,23.94278,70.53519,20.947041,21.949726,22.933229,25.976213,24.301453,7.417231,24.526106,22.702753,30.114165,0.490258,NaN
201,201,23.94278,70.61481,17.689032,19.367769,25.750299,23.366007,21.600018,10.931601,19.669962,19.431311,23.519463,-0.375603,NaN
202,202,23.94278,70.69444,3.320290,16.322832,14.853999,3.386930,19.283062,2.776427,1.750701,3.529881,6.385024,3.008699,NaN
203,203,23.94278,70.77406,0.011721,0.012694,0.010915,0.013508,0.011470,0.013460,0.012360,0.018270,0.012632,0.005782,NaN
204,204,23.94278,70.85369,0.016252,0.017601,0.015134,0.018728,0.015903,0.018662,0.017137,0.025331,0.017512,0.007964,NaN
