,Index,Latitude,Longitude,2018,2019,cluster,x_loc,y_loc,centroid_dist
30,24,24.58758,72.04807,99.08106060440066,31.908167964805276,8,72.18560181818182,24.609561818181817,14.122589615479303
31,25,24.58758,72.12769,70.11497760441347,20.96253972819428,8,72.18560181818182,24.609561818181817,6.346797038776526
32,26,24.58758,72.20732,50.26313044292565,-5.737359245116092,8,72.18560181818182,24.609561818181817,3.2867455188785075
33,27,24.58758,72.28694,31.049203152687063,17.089646991725516,8,72.18560181818182,24.609561818181817,10.53648621229219
34,40,24.50698,72.12769,92.95851321939293,-16.226840715871973,8,72.18560181818182,24.609561818181817,12.826434558040978
35,41,24.50698,72.20732,91.946524422687,17.934983403851668,8,72.18560181818182,24.609561818181817,11.619781658349536
36,23,24.58758,71.96844,127.19404510438332,-10.928568627058452,248,71.944555,24.45056,15.431198995888725
37,37,24.50698,71.88882,135.84658381079765,39.48691456101494,248,71.944555,24.45056,8.439015015461763
38,38,24.50698,71.96844,98.07499706195188,26.859350419967868,248,71.944555,24.45056,6.725277154816633
39,39,24.50698,72.04807,67.12854358923781,21.620834974600164,248,71.944555,24.45056,12.214454211128476
40,53,24.42638,71.80919,137.34302821312096,48.86005786821708,248,71.944555,24.45056,13.969005100498615
41,54,24.42638,71.88882,123.74547751617962,59.45077649914937,248,71.944555,24.45056,6.252037292141058
42,55,24.42638,71.96844,123.0014885691296,10.962290573403216,248,71.944555,24.45056,3.6171414325356803
43,56,24.42638,72.04807,166.07978184898923,25.603488290923096,248,71.944555,24.45056,10.821913210015145
44,76,24.34578,71.88882,112.51768990319442,42.40355517710474,248,71.944555,24.45056,12.950128989662007
45,77,24.34578,71.96844,104.78723492529492,22.765600785586575,248,71.944555,24.45056,11.903150022255366
46,28,24.58758,72.36657,3.76983916042749,1.473489793144202,233,72.366567,24.4425,16.137224207806096
47,42,24.50698,72.28694,88.89686529416765,36.01166016889865,233,72.366567,24.4425,10.78979004354246
48,43,24.50698,72.36657,22.93530259741389,7.635688151040064,233,72.366567,24.4425,7.17209965307453
49,44,24.50698,72.44619,1.817868263999608,2.0036372007843832,233,72.366567,24.4425,10.78948751578175
50,59,24.42638,72.28694,103.4210050858028,-4.301505964915194,233,72.366567,24.4425,8.260574350230968
51,60,24.42638,72.36657,68.07611442809625,25.49355935362741,233,72.366567,24.4425,1.7930249373983274
52,61,24.42638,72.44619,22.769190012840397,-1.2812089963465318,233,72.366567,24.4425,8.260178937913775
53,81,24.34578,72.28694,33.293542408345814,11.32092694668989,233,72.366567,24.4425,13.446242558005807
54,82,24.34578,72.36657,43.22944170982035,20.822960439930785,233,72.366567,24.4425,10.758149474258897
55,83,24.34578,72.44619,25.932952908145328,9.888346593483863,233,72.366567,24.4425,13.445999488665112
56,34,24.50698,71.64994,112.94852383746353,41.78100956026462,137,71.61454888888889,24.399513333333335,12.47906885769639
57,49,24.42638,71.49069,141.61204865781792,-26.70099093886259,137,71.61454888888889,24.399513333333335,12.896045340939631
58,50,24.42638,71.57031,103.48991601173182,42.73585659590293,137,71.61454888888889,24.399513333333335,5.385842603895182
59,51,24.42638,71.64994,88.04127702503499,38.44919138491945,137,71.61454888888889,24.399513333333335,4.666863050016055
60,52,24.42638,71.72956,106.37353918519668,26.21810900017974,137,71.61454888888889,24.399513333333335,12.026085550131718
61,71,24.34578,71.49069,163.80134929573092,-21.511715907447893,137,71.61454888888889,24.399513333333335,13.899624062699559
62,72,24.34578,71.57031,106.20793234396916,42.87614014888589,137,71.61454888888889,24.399513333333335,7.470693602988519
63,73,24.34578,71.64994,94.25702010856678,38.41079044422322,137,71.61454888888889,24.399513333333335,6.969860948163491
64,74,24.34578,71.72956,146.5260716898867,46.50857587018759,137,71.61454888888889,24.399513333333335,13.095971293501986
65,45,24.50698,72.60544,0.2147643117698223,0.2973842442903209,122,72.61268181818181,24.375089090909093,14.68852076367179
66,46,24.50698,72.68507,0.5266606243469409,0.4313879453303578,122,72.61268181818181,24.375089090909093,16.399589509252433
67,62,24.42638,72.52582,7.291442346423014,5.4705007881341,122,72.61268181818181,24.375089090909093,10.4863657886273
68,63,24.42638,72.60544,22.36591152577092,-4.663466749942621,122,72.61268181818181,24.375089090909093,5.7520461895053865
69,64,24.42638,72.68507,7.576106577394187,1.084623666172858,122,72.61268181818181,24.375089090909093,9.290530101016358
70,84,24.34578,72.52582,72.65948794747327,32.28116117226156,122,72.61268181818181,24.375089090909093,9.385798377391495
71,85,24.34578,72.60544,44.9342617542251,-4.885413130019842,122,72.61268181818181,24.375089090909093,3.3416080693654022
72,86,24.34578,72.68507,5.293153776892355,1.94383567403298,122,72.61268181818181,24.375089090909093,8.026718431273265
73,107,24.26518,72.52582,75.72244699412961,17.566362720324427,122,72.61268181818181,24.375089090909093,15.065502627761186
74,108,24.26518,72.60544,8.912656498879118,-0.9217649823396554,122,72.61268181818181,24.375089090909093,12.247186190875508
75,109,24.26518,72.68507,5.743269300530446,1.0070327695692614,122,72.61268181818181,24.375089090909093,14.257956155184766
76,47,24.42638,71.33144,19.92459976210339,5.396996576987561,53,71.36039181818182,24.301816363636366,14.1623392175282
77,48,24.42638,71.41106,80.32590509307191,26.337149012343687,53,71.36039181818182,24.301816363636366,14.775766712364275
78,68,24.34578,71.25181,0.1709144662819621,0.0723904547143606,53,71.36039181818182,24.301816363636366,12.042944063760588
79,69,24.34578,71.33144,11.135366155239666,-0.42341573175217,53,71.36039181818182,24.301816363636366,5.702958970853541
80,70,24.34578,71.41106,106.16292680662792,12.978904942123547,53,71.36039181818182,24.301816363636366,7.091296249806361
81,91,24.26518,71.25181,2.2831314651909733,0.2457965711502813,53,71.36039181818182,24.301816363636366,11.738943531021286
82,92,24.26518,71.33144,79.03368499237317,-8.027440779360024,53,71.36039181818182,24.301816363636366,5.02220422343331
83,93,24.26518,71.41106,143.70868709426716,19.65913663292382,53,71.36039181818182,24.301816363636366,6.557176599160136
84,94,24.26518,71.49069,126.80689230207663,24.65019433403839,53,71.36039181818182,24.301816363636366,13.82495364205108
85,118,24.18458,71.33144,23.405838429801666,10.735535566663968,53,71.36039181818182,24.301816363636366,13.36668376330627
86,119,24.18458,71.41106,88.43421615472158,36.28958219992471,53,71.36039181818182,24.301816363636366,14.01618811547495
87,57,24.42638,72.12769,123.06987363856732,29.774106777069196,141,72.13493181818181,24.294489090909092,14.68854414177145
88,58,24.42638,72.20732,105.80638681840684,17.22808197879694,141,72.13493181818181,24.294489090909092,16.401681535190733
89,78,24.34578,72.04807,179.8018175491577,44.66967754122685,141,72.13493181818181,24.294489090909092,10.491070055533907
90,79,24.34578,72.12769,178.32951978357084,41.90539451178411,141,72.13493181818181,24.294489090909092,5.7521058143267965
91,80,24.34578,72.20732,103.42435962107989,31.404851253572016,141,72.13493181818181,24.294489090909092,9.294217882408939
92,101,24.26518,72.04807,199.5377424003458,21.641400563518918,141,72.13493181818181,24.294489090909092,9.391047474254773
93,102,24.26518,72.12769,148.82230560998042,29.979425793959336,141,72.13493181818181,24.294489090909092,3.341710576101817
94,103,24.26518,72.20732,109.27689332979404,34.726794924402384,141,72.13493181818181,24.294489090909092,8.030981294361201
95,127,24.18458,72.04807,109.29191481115755,41.76482875937072,141,72.13493181818181,24.294489090909092,15.068769319526014
96,128,24.18458,72.12769,124.62104049714856,30.56916503258481,141,72.13493181818181,24.294489090909092,12.247214125278628
97,129,24.18458,72.20732,165.95761822501885,32.48216378571154,141,72.13493181818181,24.294489090909092,14.260353456205081
98,65,24.42638,73.00357,4.361760448974697,1.9043706221484027,54,73.123005,24.318913333333334,17.009281834411844
99,66,24.42638,73.08319,6.653331346831609,2.1870101756302898,54,73.123005,24.318913333333334,12.615816278303013
100,67,24.42638,73.16282,0.3899245189185803,0.0939968874008252,54,73.123005,24.318913333333334,12.615816278302601
101,87,24.34578,73.00357,11.830453518138912,4.9606604783142885,54,73.123005,24.318913333333334,12.468088613527483
102,88,24.34578,73.08319,40.04946556000598,13.248368883922208,54,73.123005,24.318913333333334,5.021297450676091
103,89,24.34578,73.16282,7.964236113988695,2.159045415378838,54,73.123005,24.318913333333334,5.021297450675054
104,90,24.34578,73.24244,0.1195288910689699,0.0150915783195601,54,73.123005,24.318913333333334,12.468088613526234
105,114,24.26518,73.08319,15.484761974460564,7.397173743749985,54,73.123005,24.318913333333334,7.2121377561737585
106,115,24.26518,73.16282,1.238720843726577,0.2623182383228202,54,73.123005,24.318913333333334,7.2121377561730355
107,116,24.26518,73.24244,0.0242065713586697,0.0029734766395783,54,73.123005,24.318913333333334,13.503241172946447
108,140,24.18458,73.08319,8.1869332920928,2.337050360479504,54,73.123005,24.318913333333334,15.477833477120504
109,141,24.18458,73.16282,1.4212140430462332,0.3542008907115999,54,73.123005,24.318913333333334,15.477833477120166
110,75,24.34578,71.80919,176.32612338530305,63.0337321187793,128,71.880854,24.2007,17.697790201267136
111,98,24.26518,71.80919,117.76223194140348,46.88459110683339,128,71.880854,24.2007,10.211478741155632
112,99,24.26518,71.88882,126.13840485751813,28.331654919729687,128,71.880854,24.2007,7.21746818886243
113,100,24.26518,71.96844,109.49830723665129,30.86882280083107,128,71.880854,24.2007,11.417521125029577
114,124,24.18458,71.80919,157.2894960762881,30.970246806013904,128,71.880854,24.2007,7.488902797247407
115,125,24.18458,71.88882,117.79872239122152,46.184666155912495,128,71.880854,24.2007,1.9667702611121949
116,126,24.18458,71.96844,114.12910180280936,38.95028699266025,128,71.880854,24.2007,9.065631056366712
117,149,24.10398,71.80919,113.9617849629738,34.36595532618873,128,71.880854,24.2007,12.986141809049071
118,150,24.10398,71.88882,111.6478267660183,43.01479916526716,128,71.880854,24.2007,10.788486422706216
119,151,24.10398,71.96844,110.69388337342492,30.128867340137067,128,71.880854,24.2007,13.955585146498098
120,95,24.26518,71.57031,80.65166043427116,35.2621488660807,19,71.634012,24.18458,11.051063851914432
121,96,24.26518,71.64994,158.70533294908194,-30.217042364634352,19,71.634012,24.18458,9.109545124026084
122,97,24.26518,71.72956,146.4287650575193,55.323038156950176,19,71.634012,24.18458,13.202532762274677
123,120,24.18458,71.49069,77.10176090367582,28.823534500792714,19,71.634012,24.18458,14.542486545196228
124,121,24.18458,71.57031,95.10574345763676,25.702605574134058,19,71.634012,24.18458,6.463665804484817
125,122,24.18458,71.64994,217.57185911439404,-9.686859380043488,19,71.634012,24.18458,1.6161701323067494
126,123,24.18458,71.72956,135.68783811347325,50.81946797055345,19,71.634012,24.18458,9.694991265815387
127,146,24.10398,71.57031,115.5959208182917,25.182862935777877,19,71.634012,24.18458,11.053451975702872
128,147,24.10398,71.64994,178.08181730059457,15.70449449499057,19,71.634012,24.18458,9.109726267697678
129,148,24.10398,71.72956,134.48436816044654,-18.51175299184416,19,71.634012,24.18458,13.207029667546973
130,104,24.26518,72.28694,138.3682632062034,-16.328368726099782,76,72.35661375,24.194655,10.558392653292401
131,105,24.26518,72.36657,137.67893289753198,38.1870436590288,76,72.35661375,24.194655,7.9092208234545485
132,106,24.26518,72.44619,116.91022304546507,33.31426118869604,76,72.35661375,24.194655,12.003668852256888
133,130,24.18458,72.28694,168.00792822156956,26.6638907183614,76,72.35661375,24.194655,7.157595337373248
134,131,24.18458,72.36657,122.7486872902963,29.65416028970003,76,72.35661375,24.194655,1.5087497253948368
135,132,24.18458,72.44619,114.35651867577688,33.730541441717534,76,72.35661375,24.194655,9.15752255538701
136,155,24.10398,72.28694,180.0617205332357,36.12705979441464,76,72.35661375,24.194655,12.317854414312505
137,156,24.10398,72.36657,152.9521590848937,9.86387555076016,76,72.35661375,24.194655,10.136261282112965
138,110,24.26518,72.76469,4.853523632638625,3.211834217672285,26,72.71492625,24.134205,15.418380090360131
139,134,24.18458,72.60544,40.16623559790588,7.417343077171839,26,72.71492625,24.134205,12.444291514250045
140,135,24.18458,72.68507,35.726337966951746,12.678942217778168,26,72.71492625,24.134205,6.370004444920445
141,136,24.18458,72.76469,17.24813524602502,4.4058819980844905,26,72.71492625,24.134205,7.543360225743794
142,160,24.10398,72.68507,49.82375888432676,14.951445299978433,26,72.71492625,24.134205,4.526519900077257
143,161,24.10398,72.76469,12.63600612798994,2.6204585112749177,26,72.71492625,24.134205,6.0683610150205
144,186,24.02338,72.68507,94.16220251649196,-18.54074124310889,26,72.71492625,24.134205,12.694436291464985
145,187,24.02338,72.76469,59.79048348244238,-4.6182981505350895,26,72.71492625,24.134205,13.32271032300411
146,111,24.26518,72.84432,4.71937310629909,6.221128908362756,244,72.92394333333333,24.18458,12.066689518020546
147,112,24.26518,72.92394,4.698184840392704,2.933614861052691,244,72.92394333333333,24.18458,8.965124564681767
148,113,24.26518,73.00357,18.952298338550488,11.476160418507568,244,72.92394333333333,24.18458,12.066915832778061
149,137,24.18458,72.84432,5.110372640224933,5.721479663630925,244,72.92394333333333,24.18458,8.079159436187952
150,138,24.18458,72.92394,17.735033634987236,6.324316173154981,244,72.92394333333333,24.18458,0.00033822411880325226
151,139,24.18458,73.00357,35.692890180454846,15.398190564321093,244,72.92394333333333,24.18458,8.079497660294345
152,162,24.10398,72.84432,7.6165542968615165,7.170690254226191,244,72.92394333333333,24.18458,12.070106422306022
153,163,24.10398,72.92394,48.32781004122109,31.34050165676685,244,72.92394333333333,24.18458,8.965124564689473
154,164,24.10398,73.00357,163.3891335966648,83.43121391568127,244,72.92394333333333,24.18458,12.070332959046894
155,117,24.18458,71.25181,0.5771075226459461,-0.0144043872787254,195,71.30157750000001,24.053605,15.41954866765074
156,142,24.10398,71.25181,0.1822100925139441,0.0125422414380526,195,71.30157750000001,24.053605,7.545745957010225
157,143,24.10398,71.33144,25.349341502776067,13.166506258042856,195,71.30157750000001,24.053605,6.371214796990961
158,144,24.10398,71.41106,71.37639400618201,31.533748681286628,195,71.30157750000001,24.053605,12.450202552748598
159,168,24.02338,71.25181,0.2693727128453739,0.0942420146828445,195,71.30157750000001,24.053605,6.071323246436612
160,169,24.02338,71.33144,12.76149268378378,3.505345103657441,195,71.30157750000001,24.053605,4.5282216859644695
161,207,23.94278,71.25181,1.2475468059045005,1.0414688919324957,195,71.30157750000001,24.053605,13.324058422981455
162,208,23.94278,71.33144,64.31378712937145,3.828770569855593,195,71.30157750000001,24.053605,12.69504272696744
163,133,24.18458,72.52582,125.68292127844327,37.371677796172605,193,72.53466444444445,24.050246666666666,14.968828213222086
164,157,24.10398,72.44619,123.06821591775986,16.444565271758634,193,72.53466444444445,24.050246666666666,10.791117552529931
165,158,24.10398,72.52582,172.21521680393678,-2.6027212619883078,193,72.53466444444445,24.050246666666666,6.0438610601296086
166,159,24.10398,72.60544,122.29957312295132,-20.23172010379342,193,72.53466444444445,24.050246666666666,9.347768402586983
167,183,24.02338,72.44619,96.34244962003082,47.04511541119375,193,72.53466444444445,24.050246666666666,9.471419338126601
168,184,24.02338,72.52582,90.88440302377089,24.72438537019036,193,72.53466444444445,24.050246666666666,3.1205144733657963
169,185,24.02338,72.60544,79.5411544774492,-8.486040977325516,193,72.53466444444445,24.050246666666666,7.786018098751359
170,223,23.94278,72.52582,148.8787892573115,20.24743988371229,193,72.53466444444445,24.050246666666666,11.98723822529475
171,224,23.94278,72.60544,153.64078426250532,-25.08033697953985,193,72.53466444444445,24.050246666666666,13.950277060711167
172,145,24.10398,71.49069,97.83938492059312,24.560368429047852,118,71.49068700000001,23.9589,16.137224207828275
173,170,24.02338,71.41106,63.73297299612498,10.34441097847381,118,71.49068700000001,23.9589,10.812732749636947
174,171,24.02338,71.49069,78.83052199352012,20.09374745513113,118,71.49068700000001,23.9589,7.172099653123928
175,172,24.02338,71.57031,90.21543950176113,24.281099046902,118,71.49068700000001,23.9589,10.81242856122336
176,209,23.94278,71.41106,73.52170309174996,0.5956615404640262,118,71.49068700000001,23.9589,8.290481937864874
177,210,23.94278,71.49069,61.03862564682621,9.096132178385108,118,71.49068700000001,23.9589,1.7930249375946161
178,211,23.94278,71.57031,88.19877292199011,9.79426420742834,118,71.49068700000001,23.9589,8.29008495263069
179,250,23.86218,71.41106,58.138768557070925,9.633886926243983,118,71.49068700000001,23.9589,13.464613706933006
180,251,23.86218,71.49069,98.80616515889795,0.5193891086897584,118,71.49068700000001,23.9589,10.758149474291864
181,252,23.86218,71.57031,114.0793256584281,-31.86692219636337,118,71.49068700000001,23.9589,13.46436912479243
182,152,24.10398,72.04807,101.2289499205907,39.43173035143173,50,72.12045454545455,23.994070909090908,14.265804101882399
183,153,24.10398,72.12769,148.00274021058758,32.23650079321327,50,72.12045454545455,23.994070909090908,12.24724106951835
184,154,24.10398,72.20732,160.7202177275937,1.7725690898232784,50,72.12045454545455,23.994070909090908,15.07667160311771
185,178,24.02338,72.04807,135.04284766712,47.07994556812397,50,72.12045454545455,23.994070909090908,8.044888007663674
186,179,24.02338,72.12769,156.14878364277743,-14.013729288141718,50,72.12045454545455,23.994070909090908,3.3419111786331563
187,180,24.02338,72.20732,233.4613722792405,-14.031989390674724,50,72.12045454545455,23.994070909090908,9.408933024803451
188,217,23.94278,72.04807,144.77674994677284,-17.096384314867294,50,72.12045454545455,23.994070909090908,9.309893917314536
189,218,23.94278,72.12769,221.00639264614256,6.044943163016086,50,72.12045454545455,23.994070909090908,5.752281531316868
190,219,23.94278,72.20732,227.07164663511983,-25.33831566738938,50,72.12045454545455,23.994070909090908,10.511747171587714
191,258,23.86218,72.04807,194.8788636082648,-35.62747790135481,50,72.12045454545455,23.994070909090908,16.412643655446477
192,259,23.86218,72.12769,174.75466323726397,7.577996040913945,50,72.12045454545455,23.994070909090908,14.688636127423964
193,165,24.10398,73.08319,62.16515790152712,31.19465097097337,135,73.23580666666666,24.016663333333334,18.29198840576397
194,166,24.10398,73.16282,20.21420120505805,20.61621862155936,135,73.23580666666666,24.016663333333334,12.217978764820852
195,167,24.10398,73.24244,0.1125914145300992,0.0376065543043469,135,73.23580666666666,24.016663333333334,9.735557620803643
196,191,24.02338,73.08319,131.96698039095773,73.84862944672166,135,73.23580666666666,24.016663333333334,15.523488522068396
197,192,24.02338,73.16282,45.71320677796578,27.884659357159794,135,73.23580666666666,24.016663333333334,7.4528169455074735
198,193,24.02338,73.24244,16.143893174411176,10.886137878922453,135,73.23580666666666,24.016663333333334,1.006147355948051
199,194,24.02338,73.32207,3.5514285058189667,1.7201338813867044,135,73.23580666666666,24.016663333333334,8.795940625144887
200,195,24.02338,73.40169,1.0974773955671349,-0.5311162989082421,135,73.23580666666666,24.016663333333334,16.86991390531916
201,231,23.94278,73.16282,68.76349851247589,39.411438620751085,135,73.23580666666666,24.016663333333334,11.07053747092481
202,232,23.94278,73.24244,15.169775508280052,12.335016828142251,135,73.23580666666666,24.016663333333334,8.245635142815088
203,233,23.94278,73.32207,21.90244524254404,3.70546125563666,135,73.23580666666666,24.016663333333334,12.01642872136787
204,234,23.94278,73.40169,21.28792049318652,2.0555427470496337,135,73.23580666666666,24.016663333333334,18.754993113301673
205,173,24.02338,71.64994,128.3455485130495,57.327166674668334,186,71.68975,23.94278,9.83573445495562
206,174,24.02338,71.72956,133.748210540687,-18.57629924865905,186,71.68975,23.94278,9.83573445495509
207,212,23.94278,71.64994,225.51571395184877,2.006622455901777,186,71.68975,23.94278,4.047030430427218
208,213,23.94278,71.72956,134.9202477514417,-4.380314772391685,186,71.68975,23.94278,4.047030430425925
209,253,23.86218,71.64994,223.40533285736456,-21.922763873726723,186,71.68975,23.94278,9.836774543796341
210,254,23.86218,71.72956,165.59652283869548,4.958134838416868,186,71.68975,23.94278,9.836774543795809
211,175,24.02338,71.80919,102.5261129555916,39.068611045799614,215,71.88881666666667,23.94278,12.077138626819242
212,176,24.02338,71.88882,103.21264959517356,47.76914229254212,215,71.88881666666667,23.94278,8.96512456470589
213,177,24.02338,71.96844,96.4705161323482,47.40530082595481,215,71.88881666666667,23.94278,12.076911648101644
214,214,23.94278,71.80919,90.8277162265905,29.759308055424697,215,71.88881666666667,23.94278,8.094738504646518
215,215,23.94278,71.88882,89.13785495234708,-6.114592704684853,215,71.88881666666667,23.94278,0.00033886213129798805
216,216,23.94278,71.96844,118.40279902781936,11.94056837712343,215,71.88881666666667,23.94278,8.0943996425274
217,255,23.86218,71.80919,93.98120916477646,19.37520128571551,215,71.88881666666667,23.94278,12.080527130584942
218,256,23.86218,71.88882,126.9301481492922,-12.601186738579216,215,71.88881666666667,23.94278,8.965124564713891
219,257,23.86218,71.96844,253.5222013972052,-44.93506120670116,215,71.88881666666667,23.94278,12.080299931875608
220,181,24.02338,72.28694,187.93510731331145,-21.105747162019064,94,72.34002555555556,23.924868888888888,12.213649609497924
221,182,24.02338,72.36657,102.31303064783972,9.95142561233493,94,72.34002555555556,23.924868888888888,11.284602983350375
222,220,23.94278,72.28694,239.63404011773088,5.302831614878073,94,72.34002555555556,23.924868888888888,5.752951448513632
223,221,23.94278,72.36657,164.30973012432125,-14.922332723440377,94,72.34002555555556,23.924868888888888,3.3543735507975136
224,222,23.94278,72.44619,158.24267903425067,-16.883170285216792,94,72.34002555555556,23.924868888888888,10.975608736443988
225,260,23.86218,72.20732,266.16579669235693,-28.708467502376777,94,72.34002555555556,23.924868888888888,15.19071597947282
226,261,23.86218,72.28694,243.86548668941765,-28.792415082690752,94,72.34002555555556,23.924868888888888,8.818534017282909
227,262,23.86218,72.36657,177.0508141029647,37.98690115530136,94,72.34002555555556,23.924868888888888,7.477184391691331
228,263,23.86218,72.44619,191.0501199545482,27.486525904587864,94,72.34002555555556,23.924868888888888,12.852571006953276
229,188,24.02338,72.84432,12.79008155190656,-2.146418606389969,134,72.93721333333333,23.936063333333333,13.544521104882154
230,189,24.02338,72.92394,60.61328486058866,22.668666537221437,134,72.93721333333333,23.936063333333333,9.805451688085263
231,190,24.02338,73.00357,167.38733566887802,76.15568196311106,134,72.93721333333333,23.936063333333333,11.823956651589432
232,226,23.94278,72.76469,102.28555318303616,18.349951438881497,134,72.93721333333333,23.936063333333333,17.554847195726953
233,227,23.94278,72.84432,86.57713244872798,30.378478049243924,134,72.93721333333333,23.936063333333333,9.473160922969214
234,228,23.94278,72.92394,147.69264689319763,48.63010733769019,134,72.93721333333333,23.936063333333333,1.5423963604649553
235,229,23.94278,73.00357,235.67784791360512,89.5249712876089,134,72.93721333333333,23.936063333333333,6.787147349624874
236,230,23.94278,73.08319,252.4575055775821,68.05042020775647,134,72.93721333333333,23.936063333333333,14.858968318094426
237,268,23.86218,72.84432,210.2485378391378,52.36972468629455,134,72.93721333333333,23.936063333333333,12.520954548840992
238,269,23.86218,72.92394,205.26748987437605,63.65462794995626,134,72.93721333333333,23.936063333333333,8.328145324605618
239,270,23.86218,73.00357,164.63784325134804,52.30497180901092,134,72.93721333333333,23.936063333333333,10.633515131170016
240,271,23.86218,73.08319,210.14042934149649,63.18164443263058,134,72.93721333333333,23.936063333333333,16.967740811971375
241,196,23.94278,70.13706,0.4623707047735602,0.0493648043056633,126,70.20673375,23.852105,12.325822041882411
242,197,23.94278,70.21669,2.1971593032731933,-0.0483143440313543,126,70.20673375,23.852105,10.136459059062348
243,235,23.86218,70.13706,1.4512694472648475,0.2538658082554453,126,70.20673375,23.852105,7.175677978172742
244,236,23.86218,70.21669,13.64432375697224,10.614423472707209,126,70.20673375,23.852105,1.5105026409767344
245,237,23.86218,70.29631,15.695313249294111,12.406333897579293,126,70.20673375,23.852105,9.180883642863721
246,276,23.78158,70.13706,0.0005083398807208,0.0001115461150097,126,70.20673375,23.852105,10.573630894755894
247,277,23.78158,70.21669,3.512538059965445,3.7892200730242376,126,70.20673375,23.852105,7.909636498551743
248,278,23.78158,70.29631,9.925892257750276,1.6448465536456016,126,70.20673375,23.852105,12.02581911216165
249,198,23.94278,70.37594,2.5837009974874494,1.818407742241636,37,70.47148800000001,23.87024,12.629461173830597
250,199,23.94278,70.45556,8.619903197478536,5.336030990999372,37,70.47148800000001,23.87024,8.229571274463362
251,200,23.94278,70.53519,30.11416489113909,0.4902578683938259,37,70.47148800000001,23.87024,10.347115503677628
252,201,23.94278,70.61481,23.51946262209222,-0.3756028782900067,37,70.47148800000001,23.87024,16.658459256123724
253,238,23.86218,70.37594,14.664762263597185,4.063128672712157,37,70.47148800000001,23.87024,9.760295625120111
254,239,23.86218,70.45556,15.63359226130362,7.524831748968438,37,70.47148800000001,23.87024,1.8516781660668988
255,240,23.86218,70.53519,34.36166803883415,-7.817385730609324,37,70.47148800000001,23.87024,6.541421091307668
256,279,23.78158,70.37594,1.7069903961203874,0.4213880187297463,37,70.47148800000001,23.87024,13.848113370421602
