year,data_type,source_index,destination_index,value
2018,biomass_forecast,98,,117.76
2018,biomass_forecast,99,,126.14
2018,biomass_forecast,100,,109.5
2018,biomass_forecast,101,,199.54
2018,biomass_forecast,102,,148.82
2018,biomass_forecast,103,,109.28
2018,biomass_forecast,104,,138.37
2018,biomass_forecast,105,,137.68
2018,biomass_forecast,106,,116.91
2018,biomass_forecast,107,,75.72
2018,biomass_forecast,108,,8.91
2018,biomass_forecast,109,,5.74
2018,biomass_forecast,110,,4.85
2018,biomass_forecast,111,,4.72
2018,biomass_forecast,112,,4.7
2018,biomass_forecast,113,,18.95
2018,biomass_forecast,114,,15.48
2018,biomass_forecast,115,,1.24
2018,biomass_forecast,116,,0.02
2018,biomass_forecast,117,,0.58
2018,biomass_forecast,118,,23.41
2018,biomass_forecast,119,,88.43
2018,biomass_forecast,120,,77.1
2018,biomass_forecast,121,,95.11
2018,biomass_forecast,122,,217.57
2018,biomass_forecast,123,,135.69
2018,biomass_forecast,124,,157.29
2018,biomass_forecast,125,,117.8
2018,biomass_forecast,126,,114.13
2018,biomass_forecast,127,,109.29
2018,biomass_forecast,128,,124.62
2018,biomass_forecast,129,,165.96
2018,biomass_forecast,130,,168.01
2018,biomass_forecast,131,,122.75
2018,biomass_forecast,132,,114.36
2018,biomass_forecast,133,,125.68
2018,biomass_forecast,134,,40.17
2018,biomass_forecast,135,,35.73
2018,biomass_forecast,136,,17.25
2018,biomass_forecast,137,,5.11
2018,biomass_forecast,138,,17.74
2018,biomass_forecast,139,,35.69
2018,biomass_forecast,140,,8.19
2018,biomass_forecast,141,,1.42
2018,biomass_forecast,142,,0.18
2018,biomass_forecast,143,,25.35
2018,biomass_forecast,144,,71.38
2018,biomass_forecast,145,,97.84
2018,biomass_forecast,146,,115.6
2018,biomass_forecast,147,,178.08
2018,biomass_forecast,148,,134.48
2018,biomass_forecast,149,,113.96
2018,biomass_forecast,150,,111.65
2018,biomass_forecast,151,,110.69
2018,biomass_forecast,152,,101.23
2018,biomass_forecast,153,,148.0
2018,biomass_forecast,154,,160.72
2018,biomass_forecast,155,,180.06
2018,biomass_forecast,156,,152.95
2018,biomass_forecast,157,,123.07
2018,biomass_forecast,158,,172.22
2018,biomass_forecast,159,,122.3
2018,biomass_forecast,160,,49.82
2018,biomass_forecast,161,,12.64
2018,biomass_forecast,162,,7.62
2018,biomass_forecast,163,,48.33
2018,biomass_forecast,164,,163.39
2018,biomass_forecast,165,,62.17
2018,biomass_forecast,166,,20.21
2018,biomass_forecast,167,,0.11
2018,biomass_forecast,168,,0.27
2018,biomass_forecast,169,,12.76
2018,biomass_forecast,170,,63.73
2018,biomass_forecast,171,,78.83
2018,biomass_forecast,172,,90.22
2018,biomass_forecast,173,,128.35
2018,biomass_forecast,174,,133.75
2018,biomass_forecast,175,,102.53
2018,biomass_forecast,176,,103.21
2018,biomass_forecast,177,,96.47
2018,biomass_forecast,178,,135.04
2018,biomass_forecast,179,,156.15
2018,biomass_forecast,180,,233.46
2018,biomass_forecast,181,,187.94
2018,biomass_forecast,182,,102.31
2018,biomass_forecast,183,,96.34
2018,biomass_forecast,184,,90.88
2018,biomass_forecast,185,,79.54
2018,biomass_forecast,186,,94.16
2018,biomass_forecast,187,,59.79
2018,biomass_forecast,188,,12.79
2018,biomass_forecast,189,,60.61
2018,biomass_forecast,190,,167.39
2018,biomass_forecast,191,,131.97
2018,biomass_forecast,192,,45.71
2018,biomass_forecast,193,,16.14
2018,biomass_forecast,194,,3.55
2018,biomass_forecast,195,,1.1
2018,biomass_forecast,196,,0.46
2018,biomass_forecast,197,,2.2
2018,biomass_forecast,198,,2.58
2018,biomass_forecast,199,,8.62
2018,biomass_forecast,200,,30.11
2018,biomass_forecast,201,,23.52
2018,biomass_forecast,202,,6.39
2018,biomass_forecast,203,,0.01
2018,biomass_forecast,204,,0.02
2018,biomass_forecast,205,,0.01
2018,biomass_forecast,206,,0.24
2018,biomass_forecast,207,,1.25
2018,biomass_forecast,208,,64.31
2018,biomass_forecast,209,,73.52
2018,biomass_forecast,210,,61.04
2018,biomass_forecast,211,,88.2
2018,biomass_forecast,212,,225.52
2018,biomass_forecast,213,,134.92
2018,biomass_forecast,214,,90.83
2018,biomass_forecast,215,,89.14
2018,biomass_forecast,216,,118.4
2018,biomass_forecast,217,,144.78
2018,biomass_forecast,218,,221.01
2018,biomass_forecast,219,,227.07
2018,biomass_forecast,220,,239.63
2018,biomass_forecast,221,,164.31
2018,biomass_forecast,222,,158.24
2018,biomass_forecast,223,,148.88
2018,biomass_forecast,224,,153.64
2018,biomass_forecast,225,,192.87
2018,biomass_forecast,226,,102.29
2018,biomass_forecast,227,,86.58
2018,biomass_forecast,228,,147.69
2018,biomass_forecast,229,,235.68
2018,biomass_forecast,230,,252.46
2018,biomass_forecast,231,,68.76
2018,biomass_forecast,232,,15.17
2018,biomass_forecast,233,,21.9
2018,biomass_forecast,234,,21.29
2018,biomass_forecast,235,,1.45
2018,biomass_forecast,236,,13.64
2018,biomass_forecast,237,,15.7
2018,biomass_forecast,238,,14.66
2018,biomass_forecast,239,,15.63
2018,biomass_forecast,240,,34.36
2018,biomass_forecast,241,,117.14
2018,biomass_forecast,242,,54.65
2018,biomass_forecast,243,,8.45
2018,biomass_forecast,244,,4.37
2018,biomass_forecast,245,,0.06
2018,biomass_forecast,246,,4.19
2018,biomass_forecast,247,,4.08
2018,biomass_forecast,248,,13.5
2018,biomass_forecast,249,,76.57
2018,biomass_forecast,250,,58.14
2018,biomass_forecast,251,,98.81
2018,biomass_forecast,252,,114.08
2018,biomass_forecast,253,,223.41
2018,biomass_forecast,254,,165.6
2018,biomass_forecast,255,,93.98
2018,biomass_forecast,256,,126.93
2018,biomass_forecast,257,,253.52
2018,biomass_forecast,258,,194.88
2018,biomass_forecast,259,,174.75
2018,biomass_forecast,260,,266.17
2018,biomass_forecast,261,,243.87
2018,biomass_forecast,262,,177.05
2018,biomass_forecast,263,,191.05
2018,biomass_forecast,264,,142.87
2018,biomass_forecast,265,,172.28
2018,biomass_forecast,266,,205.27
2018,biomass_forecast,267,,147.95
2018,biomass_forecast,268,,210.25
2018,biomass_forecast,269,,205.27
2018,biomass_forecast,270,,164.64
2018,biomass_forecast,271,,210.14
2018,biomass_forecast,272,,157.08
2018,biomass_forecast,273,,38.67
2018,biomass_forecast,274,,55.93
2018,biomass_forecast,275,,8.25
2018,biomass_forecast,276,,0.0
2018,biomass_forecast,277,,3.51
2018,biomass_forecast,278,,9.93
2018,biomass_forecast,279,,1.71
2018,biomass_forecast,280,,0.12
2018,biomass_forecast,281,,0.0
2018,biomass_forecast,282,,17.8
2018,biomass_forecast,283,,35.14
2018,biomass_forecast,284,,14.87
2018,biomass_forecast,285,,1.13
2018,biomass_forecast,286,,11.3
2018,biomass_forecast,287,,36.39
2018,biomass_forecast,288,,12.26
2018,biomass_forecast,289,,43.74
2018,biomass_forecast,290,,12.75
2018,biomass_forecast,291,,58.47
2018,biomass_forecast,292,,129.29
2018,biomass_forecast,293,,118.09
2018,biomass_forecast,294,,169.96
2018,biomass_forecast,295,,184.75
2018,biomass_forecast,296,,227.07
2018,biomass_forecast,297,,227.0
2018,biomass_forecast,298,,243.04
2018,biomass_forecast,299,,242.09
2018,biomass_forecast,300,,260.66
2018,biomass_forecast,301,,325.52
2018,biomass_forecast,302,,180.21
2018,biomass_forecast,303,,260.78
2018,biomass_forecast,304,,227.24
2018,biomass_forecast,305,,232.94
2018,biomass_forecast,306,,208.64
2018,biomass_forecast,307,,212.56
2018,biomass_forecast,308,,166.53
2018,biomass_forecast,309,,299.48
2018,biomass_forecast,310,,218.79
2018,biomass_forecast,311,,141.01
2018,biomass_forecast,312,,72.96
2018,biomass_forecast,313,,112.05
2018,biomass_forecast,314,,111.68
2018,biomass_forecast,315,,13.25
2018,biomass_forecast,316,,0.34
2018,biomass_forecast,317,,5.27
2018,biomass_forecast,318,,4.92
2018,biomass_forecast,319,,9.25
2018,biomass_forecast,320,,12.56
2018,biomass_forecast,321,,3.9
2018,biomass_forecast,322,,19.33
2018,biomass_forecast,323,,71.65
2018,biomass_forecast,324,,83.13
2018,biomass_forecast,325,,23.21
2018,biomass_forecast,326,,1.22
2018,biomass_forecast,327,,0.01
2018,biomass_forecast,328,,0.71
2018,biomass_forecast,329,,0.46
2018,biomass_forecast,330,,0.26
2018,biomass_forecast,331,,8.1
2018,biomass_forecast,332,,7.66
2018,biomass_forecast,333,,67.43
2018,biomass_forecast,334,,147.72
2018,biomass_forecast,335,,102.63
2018,biomass_forecast,336,,152.33
2018,biomass_forecast,337,,271.94
2018,biomass_forecast,338,,228.25
2018,biomass_forecast,339,,230.28
2018,biomass_forecast,340,,305.68
2018,biomass_forecast,341,,255.95
2018,biomass_forecast,342,,250.92
2018,biomass_forecast,343,,203.32
2018,biomass_forecast,344,,153.73
2018,biomass_forecast,345,,245.18
2018,biomass_forecast,346,,159.49
2018,biomass_forecast,347,,212.47
2018,biomass_forecast,348,,279.42
2018,biomass_forecast,349,,254.33
2018,biomass_forecast,350,,164.92
2018,biomass_forecast,351,,259.13
2018,biomass_forecast,352,,178.29
2018,biomass_forecast,353,,57.95
2018,biomass_forecast,354,,37.86
2018,biomass_forecast,355,,159.01
2018,biomass_forecast,356,,172.36
2018,biomass_forecast,357,,30.58
2018,biomass_forecast,358,,23.12
2018,biomass_forecast,359,,0.2
2018,biomass_forecast,360,,0.67
2018,biomass_forecast,361,,0.62
2018,biomass_forecast,362,,0.61
2018,biomass_forecast,363,,1.47
2018,biomass_forecast,364,,9.0
2018,biomass_forecast,365,,11.57
2018,biomass_forecast,366,,1.38
2018,biomass_forecast,367,,38.68
2018,biomass_forecast,368,,126.18
2018,biomass_forecast,369,,72.13
2018,biomass_forecast,370,,26.69
2018,biomass_forecast,371,,48.87
2018,biomass_forecast,372,,21.17
2018,biomass_forecast,373,,10.1
2018,biomass_forecast,374,,9.01
2018,biomass_forecast,375,,32.21
2018,biomass_forecast,376,,111.53
2018,biomass_forecast,377,,123.87
2018,biomass_forecast,378,,122.77
2018,biomass_forecast,379,,121.05
2018,biomass_forecast,380,,288.78
2018,biomass_forecast,381,,232.98
2018,biomass_forecast,382,,144.36
2018,biomass_forecast,383,,174.03
2018,biomass_forecast,384,,144.84
2018,biomass_forecast,385,,162.27
2018,biomass_forecast,386,,171.32
2018,biomass_forecast,387,,130.47
2018,biomass_forecast,388,,184.56
2018,biomass_forecast,389,,222.63
2018,biomass_forecast,390,,246.56
2018,biomass_forecast,391,,177.78
2018,biomass_forecast,392,,159.21
2018,biomass_forecast,393,,167.61
2018,biomass_forecast,394,,178.64
2018,biomass_forecast,395,,129.49
2018,biomass_forecast,396,,191.66
2018,biomass_forecast,397,,81.57
2018,biomass_forecast,398,,69.65
2018,biomass_forecast,399,,127.77
2018,biomass_forecast,400,,89.58
2018,biomass_forecast,401,,143.49
2018,biomass_forecast,402,,27.06
2018,biomass_forecast,403,,2.49
2018,biomass_forecast,404,,0.43
2018,biomass_forecast,405,,1.3
2018,biomass_forecast,406,,0.05
2018,biomass_forecast,407,,3.89
2018,biomass_forecast,408,,2.45
2018,biomass_forecast,409,,3.55
2018,biomass_forecast,410,,11.06
2018,biomass_forecast,411,,7.68
2018,biomass_forecast,412,,0.68
2018,biomass_forecast,413,,0.47
2018,biomass_forecast,414,,0.01
2018,biomass_forecast,415,,0.15
2018,biomass_forecast,416,,36.35
2018,biomass_forecast,417,,83.13
2018,biomass_forecast,418,,97.83
2018,biomass_forecast,419,,73.77
2018,biomass_forecast,420,,22.85
2018,biomass_forecast,421,,43.72
2018,biomass_forecast,422,,53.33
2018,biomass_forecast,423,,19.94
2018,biomass_forecast,424,,4.25
2018,biomass_forecast,425,,2.18
2018,biomass_forecast,426,,2.07
2018,biomass_forecast,427,,16.24
2018,biomass_forecast,428,,89.21
2018,biomass_forecast,429,,113.1
2018,biomass_forecast,430,,139.94
2018,biomass_forecast,431,,155.52
2018,biomass_forecast,432,,227.56
2018,biomass_forecast,433,,101.65
2018,biomass_forecast,434,,101.11
2018,biomass_forecast,435,,130.68
2018,biomass_forecast,436,,179.89
2018,biomass_forecast,437,,248.89
2018,biomass_forecast,438,,200.45
2018,biomass_forecast,439,,225.2
2018,biomass_forecast,440,,249.39
2018,biomass_forecast,441,,273.84
2018,biomass_forecast,442,,265.19
2018,biomass_forecast,443,,244.82
2018,biomass_forecast,444,,89.43
2018,biomass_forecast,445,,127.49
2018,biomass_forecast,446,,198.0
2018,biomass_forecast,447,,244.13
2018,biomass_forecast,448,,124.78
2018,biomass_forecast,449,,141.63
2018,biomass_forecast,450,,118.17
2018,biomass_forecast,451,,97.21
2018,biomass_forecast,452,,154.78
2018,biomass_forecast,453,,80.24
2018,biomass_forecast,454,,66.46
2018,biomass_forecast,455,,0.11
2018,biomass_forecast,456,,0.38
2018,biomass_forecast,457,,0.25
2018,biomass_forecast,458,,4.39
2018,biomass_forecast,459,,6.63
2018,biomass_forecast,460,,36.69
2018,biomass_forecast,461,,1.55
2018,biomass_forecast,462,,3.16
2018,biomass_forecast,463,,32.66
2018,biomass_forecast,464,,20.06
2018,biomass_forecast,465,,52.81
2018,biomass_forecast,466,,87.2
2018,biomass_forecast,467,,2.62
2018,biomass_forecast,468,,28.65
2018,biomass_forecast,469,,5.34
2018,biomass_forecast,470,,0.17
2018,biomass_forecast,471,,0.22
2018,biomass_forecast,472,,14.88
2018,biomass_forecast,473,,9.52
2018,biomass_forecast,474,,29.35
2018,biomass_forecast,475,,26.66
2018,biomass_forecast,476,,1.98
2018,biomass_forecast,477,,12.0
2018,biomass_forecast,478,,41.48
2018,biomass_forecast,479,,23.56
2018,biomass_forecast,480,,1.56
2018,biomass_forecast,481,,1.13
2018,biomass_forecast,482,,6.9
2018,biomass_forecast,483,,125.05
2018,biomass_forecast,484,,255.86
2018,biomass_forecast,485,,229.71
2018,biomass_forecast,486,,122.74
2018,biomass_forecast,487,,301.51
2018,biomass_forecast,488,,259.66
2018,biomass_forecast,489,,135.08
2018,biomass_forecast,490,,155.17
2018,biomass_forecast,491,,233.25
2018,biomass_forecast,492,,233.81
2018,biomass_forecast,493,,258.78
2018,biomass_forecast,494,,270.34
2018,biomass_forecast,495,,270.99
2018,biomass_forecast,496,,301.23
2018,biomass_forecast,497,,292.87
2018,biomass_forecast,498,,202.28
2018,biomass_forecast,499,,169.29
2018,biomass_forecast,500,,211.15
2018,biomass_forecast,501,,274.09
2018,biomass_forecast,502,,246.69
2018,biomass_forecast,503,,166.69
2018,biomass_forecast,504,,127.9
2018,biomass_forecast,505,,78.89
2018,biomass_forecast,506,,102.78
2018,biomass_forecast,507,,108.61
2018,biomass_forecast,508,,139.4
2018,biomass_forecast,509,,110.86
2018,biomass_forecast,510,,23.74
2018,biomass_forecast,511,,20.43
2018,biomass_forecast,512,,2.63
2018,biomass_forecast,513,,0.09
2018,biomass_forecast,514,,1.61
2018,biomass_forecast,515,,3.16
2018,biomass_forecast,516,,7.13
2018,biomass_forecast,517,,0.07
2018,biomass_forecast,518,,6.21
2018,biomass_forecast,519,,22.43
2018,biomass_forecast,520,,15.02
2018,biomass_forecast,521,,7.5
2018,biomass_forecast,522,,0.42
2018,biomass_forecast,523,,0.0
2018,biomass_forecast,524,,0.25
2018,biomass_forecast,525,,4.74
2018,biomass_forecast,526,,22.24
2018,biomass_forecast,527,,38.96
2018,biomass_forecast,528,,2.8
2018,biomass_forecast,529,,48.98
2018,biomass_forecast,530,,19.38
2018,biomass_forecast,531,,19.71
2018,biomass_forecast,532,,27.52
2018,biomass_forecast,533,,104.44
2018,biomass_forecast,534,,39.22
2018,biomass_forecast,535,,42.14
2018,biomass_forecast,536,,78.02
2018,biomass_forecast,537,,48.37
2018,biomass_forecast,538,,12.38
2018,biomass_forecast,539,,1.73
2018,biomass_forecast,540,,24.84
2018,biomass_forecast,541,,18.22
2018,biomass_forecast,542,,0.07
2018,biomass_forecast,543,,14.33
2018,biomass_forecast,544,,205.05
2018,biomass_forecast,545,,244.0
2018,biomass_forecast,546,,414.41
2018,biomass_forecast,547,,406.74
2018,biomass_forecast,548,,219.55
2018,biomass_forecast,549,,194.85
2018,biomass_forecast,550,,215.31
2018,biomass_forecast,551,,227.18
2018,biomass_forecast,552,,199.25
2018,biomass_forecast,553,,205.12
2018,biomass_forecast,554,,266.23
2018,biomass_forecast,555,,338.55
2018,biomass_forecast,556,,269.09
2018,biomass_forecast,557,,230.87
2018,biomass_forecast,558,,195.41
2018,biomass_forecast,559,,218.72
2018,biomass_forecast,560,,236.27
2018,biomass_forecast,561,,223.08
2018,biomass_forecast,562,,253.17
2018,biomass_forecast,563,,137.88
2018,biomass_forecast,564,,144.86
2018,biomass_forecast,565,,171.31
2018,biomass_forecast,566,,107.13
2018,biomass_forecast,567,,123.86
2018,biomass_forecast,568,,151.41
2018,biomass_forecast,569,,102.34
2018,biomass_forecast,570,,36.51
2018,biomass_forecast,571,,24.27
2018,biomass_forecast,572,,6.49
2018,biomass_forecast,573,,1.68
2018,biomass_forecast,574,,4.9
2018,biomass_forecast,575,,7.9
2018,biomass_forecast,576,,2.79
2018,biomass_forecast,577,,3.78
2018,biomass_forecast,578,,30.48
2018,biomass_forecast,579,,16.63
2018,biomass_forecast,580,,2.99
2018,biomass_forecast,581,,4.35
2018,biomass_forecast,582,,9.98
2018,biomass_forecast,583,,11.19
2018,biomass_forecast,584,,0.25
2018,biomass_forecast,585,,2.43
2018,biomass_forecast,586,,4.14
2018,biomass_forecast,587,,37.58
2018,biomass_forecast,588,,28.68
2018,biomass_forecast,589,,75.48
2018,biomass_forecast,590,,96.03
2018,biomass_forecast,591,,71.76
2018,biomass_forecast,592,,52.26
2018,biomass_forecast,593,,114.88
2018,biomass_forecast,594,,63.0
2018,biomass_forecast,595,,71.64
2018,biomass_forecast,596,,184.36
2018,biomass_forecast,597,,231.05
2018,biomass_forecast,598,,84.72
2018,biomass_forecast,599,,11.26
2018,biomass_forecast,600,,57.3
2018,biomass_forecast,601,,6.9
2018,biomass_forecast,602,,0.01
2018,biomass_forecast,603,,0.42
2018,biomass_forecast,604,,71.9
2018,biomass_forecast,605,,285.91
2018,biomass_forecast,606,,520.58
2018,biomass_forecast,607,,341.09
2018,biomass_forecast,608,,220.9
2018,biomass_forecast,609,,206.76
2018,biomass_forecast,610,,188.95
2018,biomass_forecast,611,,193.19
2018,biomass_forecast,612,,167.64
2018,biomass_forecast,613,,132.35
2018,biomass_forecast,614,,169.22
2018,biomass_forecast,615,,293.55
2018,biomass_forecast,616,,284.06
2018,biomass_forecast,617,,160.57
2018,biomass_forecast,618,,273.03
2018,biomass_forecast,619,,194.62
2018,biomass_forecast,620,,187.81
2018,biomass_forecast,621,,152.66
2018,biomass_forecast,622,,188.23
2018,biomass_forecast,623,,157.29
2018,biomass_forecast,624,,157.79
2018,biomass_forecast,625,,199.06
2018,biomass_forecast,626,,45.75
2018,biomass_forecast,627,,108.62
2018,biomass_forecast,628,,112.91
2018,biomass_forecast,629,,130.98
2018,biomass_forecast,630,,78.44
2018,biomass_forecast,631,,43.8
2018,biomass_forecast,632,,12.51
2018,biomass_forecast,633,,20.04
2018,biomass_forecast,634,,22.08
2018,biomass_forecast,635,,4.06
2018,biomass_forecast,636,,13.39
2018,biomass_forecast,637,,61.36
2018,biomass_forecast,638,,6.46
2018,biomass_forecast,639,,31.7
2018,biomass_forecast,640,,25.86
2018,biomass_forecast,641,,26.41
2018,biomass_forecast,642,,37.08
2018,biomass_forecast,643,,7.93
2018,biomass_forecast,644,,23.79
2018,biomass_forecast,645,,29.29
2018,biomass_forecast,646,,7.23
2018,biomass_forecast,647,,58.86
2018,biomass_forecast,648,,12.89
2018,biomass_forecast,649,,24.91
2018,biomass_forecast,650,,28.95
2018,biomass_forecast,651,,54.95
2018,biomass_forecast,652,,63.26
2018,biomass_forecast,653,,83.81
2018,biomass_forecast,654,,19.11
2018,biomass_forecast,655,,16.49
2018,biomass_forecast,656,,11.2
2018,biomass_forecast,657,,0.38
2018,biomass_forecast,658,,51.22
2018,biomass_forecast,659,,116.33
2018,biomass_forecast,660,,22.8
2018,biomass_forecast,661,,0.91
2018,biomass_forecast,662,,1.39
2018,biomass_forecast,663,,0.79
2018,biomass_forecast,664,,9.18
2018,biomass_forecast,665,,14.0
2018,biomass_forecast,666,,13.43
2018,biomass_forecast,667,,2.27
2018,biomass_forecast,668,,7.19
2018,biomass_forecast,669,,0.39
2018,biomass_forecast,670,,12.56
2018,biomass_forecast,671,,154.99
2018,biomass_forecast,672,,319.32
2018,biomass_forecast,673,,390.4
2018,biomass_forecast,674,,269.27
2018,biomass_forecast,675,,264.61
2018,biomass_forecast,676,,189.98
2018,biomass_forecast,677,,151.38
2018,biomass_forecast,678,,132.36
2018,biomass_forecast,679,,158.84
2018,biomass_forecast,680,,157.7
2018,biomass_forecast,681,,200.66
2018,biomass_forecast,682,,158.63
2018,biomass_forecast,683,,92.73
2018,biomass_forecast,684,,213.69
2018,biomass_forecast,685,,168.14
2018,biomass_forecast,686,,174.94
2018,biomass_forecast,687,,182.93
2018,biomass_forecast,688,,164.77
2018,biomass_forecast,689,,140.99
2018,biomass_forecast,690,,192.68
2018,biomass_forecast,691,,213.52
2018,biomass_forecast,692,,83.95
2018,biomass_forecast,693,,72.22
2018,biomass_forecast,694,,67.99
2018,biomass_forecast,695,,127.14
2018,biomass_forecast,696,,126.95
2018,biomass_forecast,697,,127.0
2018,biomass_forecast,698,,43.87
2018,biomass_forecast,699,,88.69
2018,biomass_forecast,700,,47.5
2018,biomass_forecast,701,,9.85
2018,biomass_forecast,702,,0.91
2018,biomass_forecast,703,,0.84
2018,biomass_forecast,704,,1.25
2018,biomass_forecast,705,,38.28
2018,biomass_forecast,706,,53.89
2018,biomass_forecast,707,,40.36
2018,biomass_forecast,708,,33.87
2018,biomass_forecast,709,,26.94
2018,biomass_forecast,710,,23.1
2018,biomass_forecast,711,,36.62
2018,biomass_forecast,712,,69.9
2018,biomass_forecast,713,,12.12
2018,biomass_forecast,714,,1.14
2018,biomass_forecast,715,,16.31
2018,biomass_forecast,716,,12.6
2018,biomass_forecast,717,,10.26
2018,biomass_forecast,718,,5.6
2018,biomass_forecast,719,,17.32
2018,biomass_forecast,720,,41.49
2018,biomass_forecast,721,,17.53
2018,biomass_forecast,722,,4.97
2018,biomass_forecast,723,,0.01
2018,biomass_forecast,724,,0.09
2018,biomass_forecast,725,,1.11
2018,biomass_forecast,726,,2.67
2018,biomass_forecast,727,,62.92
2018,biomass_forecast,728,,93.92
2018,biomass_forecast,729,,55.45
2018,biomass_forecast,730,,121.89
2018,biomass_forecast,731,,125.59
2018,biomass_forecast,732,,174.71
2018,biomass_forecast,733,,206.87
2018,biomass_forecast,734,,148.92
2018,biomass_forecast,735,,200.01
2018,biomass_forecast,736,,99.23
2018,biomass_forecast,737,,151.66
2018,biomass_forecast,738,,99.67
2018,biomass_forecast,739,,35.14
2018,biomass_forecast,740,,23.06
2018,biomass_forecast,741,,178.73
2018,biomass_forecast,742,,303.56
2018,biomass_forecast,743,,253.91
2018,biomass_forecast,744,,237.05
2018,biomass_forecast,745,,197.87
2018,biomass_forecast,746,,117.87
2018,biomass_forecast,747,,159.32
2018,biomass_forecast,748,,198.82
2018,biomass_forecast,749,,170.17
2018,biomass_forecast,750,,79.95
2018,biomass_forecast,751,,62.19
2018,biomass_forecast,752,,80.93
2018,biomass_forecast,753,,180.64
2018,biomass_forecast,754,,256.6
2018,biomass_forecast,755,,235.07
2018,biomass_forecast,756,,137.94
2018,biomass_forecast,757,,222.53
2018,biomass_forecast,758,,190.75
2018,biomass_forecast,759,,140.55
2018,biomass_forecast,760,,123.33
2018,biomass_forecast,761,,66.43
